customer_id,customer_name,city,country,payment_date,payment_count,daily_payment_sum,distinct_store_count,stores,distinct_staff_count,staff_members,avg_daily_sum_prev_30d,deviation_amount,deviation_ratio,deviation_rank
522,ARNOLD HAVENS,Santa Rosa,Philippines,2005-08-01,4,18.96,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",3.23,15.73,5.87,2
522,ARNOLD HAVENS,Santa Rosa,Philippines,2005-06-20,3,12.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.33,12.64,38.99,3
522,ARNOLD HAVENS,Santa Rosa,Philippines,2005-07-10,3,12.97,2,"2,1",1,2:Jon Stephens,1.5,11.47,8.66,4
524,JARED ELY,Purwakarta,Indonesia,2005-08-21,3,7.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.97,7.01,8.26,1
526,KARL SEAL,Cape Coral,United States,2005-07-27,4,16.96,2,"1,2",1,2:Jon Stephens,1.4,15.56,12.14,1
526,KARL SEAL,Cape Coral,United States,2005-06-17,4,14.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.6,14.36,24.99,2
527,CORY MEEHAN,Mogiljov,Belarus,2005-07-11,3,11.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.33,11.64,36.13,1
529,ERIK GUILLEN,Bhimavaram,India,2005-07-12,3,20.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",0.6,20.37,35.11,1
529,ERIK GUILLEN,Bhimavaram,India,2005-07-30,3,11.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.4,10.57,8.57,2
529,ERIK GUILLEN,Bhimavaram,India,2005-07-07,3,7.97,2,"2,1",1,2:Jon Stephens,0.13,7.84,60.23,3
530,DARRYL ASHCRAFT,Ezeiza,Argentina,2005-08-18,3,12.97,2,"1,2",1,1:Mike Hillyer,1.06,11.91,12.19,1
530,DARRYL ASHCRAFT,Ezeiza,Argentina,2005-07-27,3,10.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.3,10.67,36.69,2
531,JAMIE WAUGH,Kuwana,Japan,2005-08-02,4,26.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",2.16,24.8,12.47,1
531,JAMIE WAUGH,Kuwana,Japan,2005-07-27,3,12.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.93,12.04,13.93,2
531,JAMIE WAUGH,Kuwana,Japan,2005-07-10,3,11.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.3,11.67,39.99,3
532,NEIL RENNER,Cam Ranh,Vietnam,2005-08-19,3,18.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.8,17.17,10.56,1
532,NEIL RENNER,Cam Ranh,Vietnam,2005-07-09,3,15.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.57,15.4,28.25,2
532,NEIL RENNER,Cam Ranh,Vietnam,2005-08-02,3,13.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",2.76,11.21,5.06,3
533,JESSIE MILAM,Binzhou,China,2005-08-17,3,19.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",1.36,18.61,14.65,1
533,JESSIE MILAM,Binzhou,China,2005-07-12,3,13.97,2,"2,1",1,2:Jon Stephens,1.1,12.87,12.73,2
533,JESSIE MILAM,Binzhou,China,2005-07-29,4,9.96,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.5,8.46,6.65,3
534,CHRISTIAN JUNG,Amroha,India,2005-08-01,3,13.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",0.86,13.11,16.16,1
535,JAVIER ELROD,NDjamna,Chad,2005-07-08,3,16.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.5,16.47,34.01,1
535,JAVIER ELROD,NDjamna,Chad,2005-08-18,5,11.95,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.36,10.59,8.76,2
536,FERNANDO CHURCHILL,Tonghae,South Korea,2005-08-17,3,16.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.43,15.54,11.86,1
538,TED BREAUX,Baicheng,China,2005-07-31,3,18.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.1,17.87,17.3,1
538,TED BREAUX,Baicheng,China,2005-07-09,3,16.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.8,16.17,21.26,2
539,MATHEW BOLIN,Valencia,Venezuela,2005-06-15,3,9.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",0.2,9.77,50.02,1
540,TYRONE ASHER,Ruse,Bulgaria,2005-08-02,4,24.96,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.33,23.63,18.76,1
540,TYRONE ASHER,Ruse,Bulgaria,2005-07-11,3,13.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.96,13.01,14.49,2
541,DARREN WINDHAM,Livorno,Italy,2005-08-22,5,18.95,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.53,17.42,12.39,1
544,CODY NOLEN,So Bernardo do Campo,Brazil,2005-08-21,3,18.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.03,17.94,18.4,1
546,KELLY KNOTT,Sanya,China,2005-07-12,3,19.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.7,19.27,28.64,1
546,KELLY KNOTT,Sanya,China,2005-08-22,3,11.97,2,"1,2",1,1:Mike Hillyer,1.23,10.74,9.73,2
547,KURT EMMONS,Kanazawa,Japan,2005-08-02,4,14.96,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.4,13.56,10.71,1
550,GUY BROWNLEE,Zhoushan,China,2005-08-21,3,16.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",2.1,14.88,8.1,1
550,GUY BROWNLEE,Zhoushan,China,2005-08-23,3,15.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",2.66,13.31,6.0,2
550,GUY BROWNLEE,Zhoushan,China,2005-08-17,3,12.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.2,11.77,10.84,3
550,GUY BROWNLEE,Zhoushan,China,2005-07-31,3,8.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.2,7.77,7.49,4
551,CLAYTON BARBEE,Alvorada,Brazil,2005-08-22,3,14.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.4,13.57,10.72,1
551,CLAYTON BARBEE,Alvorada,Brazil,2005-08-21,3,8.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",1.1,7.87,8.18,2
552,HUGH WALDROP,Haining,China,2005-08-02,3,14.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",1.63,13.34,9.18,1
552,HUGH WALDROP,Haining,China,2005-07-28,3,8.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.67,8.3,13.48,2
553,MAX PITT,Novi Sad,Yugoslavia,2005-07-06,5,22.95,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.9,22.05,25.54,1
554,DWAYNE OLVERA,Rajkot,India,2005-08-17,4,20.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.5,20.46,41.98,1
554,DWAYNE OLVERA,Rajkot,India,2005-08-21,3,7.97,2,"2,1",1,1:Mike Hillyer,1.46,6.51,5.44,2
555,DWIGHT LOMBARDI,Chatsworth,South Africa,2005-08-17,3,12.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.2,11.77,10.83,1
555,DWIGHT LOMBARDI,Chatsworth,South Africa,2005-08-18,3,8.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.63,7.34,5.5,2
556,ARMANDO GRUBER,Southport,United Kingdom,2005-07-08,3,7.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.87,7.11,9.21,1
557,FELIX GAFFNEY,Vilnius,Lithuania,2005-07-30,4,12.96,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.46,12.5,27.89,1
557,FELIX GAFFNEY,Vilnius,Lithuania,2005-07-12,4,10.96,1,1,2,"1:Mike Hillyer,2:Jon Stephens",0.5,10.46,21.99,2
558,JIMMIE EGGLESTON,Wroclaw,Poland,2005-07-06,3,14.97,2,"1,2",1,1:Mike Hillyer,0.93,14.04,16.07,1
558,JIMMIE EGGLESTON,Wroclaw,Poland,2005-07-12,3,15.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",2.36,13.61,6.76,2
559,EVERETT BANDA,Bilbays,Egypt,2005-08-19,3,13.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.96,13.01,14.5,1
560,JORDAN ARCHULETA,Avellaneda,Argentina,2005-08-01,3,17.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",2.0,15.97,9.01,1
560,JORDAN ARCHULETA,Avellaneda,Argentina,2005-07-07,3,13.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",0.4,13.57,35.01,2
560,JORDAN ARCHULETA,Avellaneda,Argentina,2005-08-21,3,9.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",2.33,7.64,4.28,3
561,IAN STILL,Garland,United States,2005-08-02,3,10.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.1,9.87,10.0,1
561,IAN STILL,Garland,United States,2005-07-12,3,6.97,2,"1,2",1,1:Mike Hillyer,1.23,5.74,5.67,2
562,WALLACE SLONE,Sokoto,Nigeria,2005-07-27,3,9.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.93,9.04,10.7,1
563,KEN PREWITT,Bucuresti,Romania,2005-07-08,7,29.93,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.3,29.63,100.21,1
563,KEN PREWITT,Bucuresti,Romania,2005-07-29,4,22.96,1,2,2,"1:Mike Hillyer,2:Jon Stephens",1.26,21.7,18.18,2
563,KEN PREWITT,Bucuresti,Romania,2005-08-23,3,9.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",1.56,8.41,6.38,3
564,BOB PFEIFFER,Xintai,China,2005-08-01,3,9.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",1.26,8.71,7.89,1
565,JAIME NETTLES,Hunuco,Peru,2005-08-02,3,14.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.53,13.44,9.79,1
565,JAIME NETTLES,Hunuco,Peru,2005-08-19,3,10.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.96,9.01,5.59,2
566,CASEY MENA,Tokat,Turkey,2005-07-29,5,17.95,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.23,16.72,14.59,1
566,CASEY MENA,Tokat,Turkey,2005-07-28,4,13.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.77,13.2,18.25,2
566,CASEY MENA,Tokat,Turkey,2005-07-06,3,9.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",0.57,9.4,17.64,3
569,DAVE GARDINER,Leshan,China,2005-08-02,4,14.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.93,14.03,16.07,1
569,DAVE GARDINER,Leshan,China,2005-05-28,3,11.97,2,"2,1",1,1:Mike Hillyer,0.17,11.8,71.96,2
569,DAVE GARDINER,Leshan,China,2005-07-30,3,9.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.43,9.54,23.06,3
569,DAVE GARDINER,Leshan,China,2005-08-18,3,7.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.16,6.81,6.85,4
570,IVAN CROMWELL,Monclova,Mexico,2005-07-30,3,11.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.8,11.17,15.01,1
570,IVAN CROMWELL,Monclova,Mexico,2005-07-31,3,8.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.2,7.77,7.5,2
572,SIDNEY BURLESON,Czestochowa,Poland,2005-08-02,4,13.96,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.73,12.23,8.07,1
573,BYRON BOX,Zhezqazghan,Kazakstan,2005-07-31,4,24.96,2,"2,1",1,2:Jon Stephens,1.53,23.43,16.32,1
573,BYRON BOX,Zhezqazghan,Kazakstan,2005-08-17,3,9.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.16,8.81,8.57,2
574,JULIAN VEST,Akishima,Japan,2005-07-09,3,12.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.23,11.74,10.54,1
574,JULIAN VEST,Akishima,Japan,2005-06-16,3,7.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.03,7.94,241.52,2
575,ISAAC OGLESBY,Cuernavaca,Mexico,2005-08-18,3,22.97,1,1,2,"1:Mike Hillyer,2:Jon Stephens",1.33,21.64,17.27,1
576,MORRIS MCCARTER,Fengshan,Taiwan,2005-07-31,5,21.95,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",1.4,20.55,15.72,1
576,MORRIS MCCARTER,Fengshan,Taiwan,2005-07-06,3,10.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.13,9.84,9.7,2
577,CLIFTON MALCOLM,Tanshui,Taiwan,2005-07-28,3,21.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",0.8,21.17,27.54,1
577,CLIFTON MALCOLM,Tanshui,Taiwan,2005-08-01,3,10.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",1.76,9.21,6.22,2
577,CLIFTON MALCOLM,Tanshui,Taiwan,2005-08-23,3,10.97,2,"2,1",1,2:Jon Stephens,2.3,8.68,4.78,3
579,DARYL LARUE,Mosul,Iraq,2005-07-31,3,13.97,2,"2,1",1,2:Jon Stephens,1.73,12.24,8.08,1
579,DARYL LARUE,Mosul,Iraq,2005-07-30,3,11.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.33,10.64,9.0,2
579,DARYL LARUE,Mosul,Iraq,2005-08-21,3,5.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.96,4.01,3.04,3
580,ROSS GREY,Iligan,Philippines,2005-07-30,3,10.97,2,"1,2",1,1:Mike Hillyer,1.1,9.87,10.0,1
581,VIRGIL WOFFORD,Jos Azueta,Mexico,2005-07-08,4,17.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.76,17.2,23.49,1
581,VIRGIL WOFFORD,Jos Azueta,Mexico,2005-08-20,3,12.97,2,"2,1",1,2:Jon Stephens,0.73,12.24,17.73,2
581,VIRGIL WOFFORD,Jos Azueta,Mexico,2005-06-17,3,11.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.33,11.64,35.98,3
581,VIRGIL WOFFORD,Jos Azueta,Mexico,2005-07-10,3,12.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.36,11.61,9.51,4
581,VIRGIL WOFFORD,Jos Azueta,Mexico,2005-07-07,3,10.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",0.4,10.57,27.49,5
582,ANDY VANHORN,Huejutla de Reyes,Mexico,2005-07-27,4,20.96,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",0.23,20.73,90.09,1
582,ANDY VANHORN,Huejutla de Reyes,Mexico,2005-07-29,3,15.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",0.93,15.04,17.15,2
582,ANDY VANHORN,Huejutla de Reyes,Mexico,2005-08-23,3,8.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",2.73,6.24,3.29,3
583,MARSHALL THORN,Southampton,United Kingdom,2005-07-06,3,17.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.0,16.97,18.01,1
583,MARSHALL THORN,Southampton,United Kingdom,2005-08-01,3,12.97,2,"1,2",1,2:Jon Stephens,2.3,10.67,5.65,2
584,SALVADOR TEEL,Banjul,Gambia,2005-08-21,3,16.97,2,"1,2",1,2:Jon Stephens,2.36,14.61,7.19,1
584,SALVADOR TEEL,Banjul,Gambia,2005-08-02,3,10.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.5,9.47,7.33,2
585,PERRY SWAFFORD,Quilmes,Argentina,2005-07-27,3,12.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.16,11.81,11.14,1
587,SERGIO STANFIELD,Celaya,Mexico,2005-07-31,3,17.97,2,"1,2",1,2:Jon Stephens,1.03,16.94,17.43,1
588,MARION OCAMPO,Weifang,China,2005-07-29,4,13.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.03,12.93,13.54,1
588,MARION OCAMPO,Weifang,China,2005-08-22,3,9.97,2,"2,1",1,1:Mike Hillyer,1.6,8.37,6.25,2
589,TRACY HERRMANN,Loja,Ecuador,2005-08-21,3,8.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.96,7.01,4.57,1
590,SETH HANNON,al-Manama,Bahrain,2005-07-08,3,12.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",1.03,11.94,12.57,1
591,KENT ARSENAULT,Juiz de Fora,Brazil,2005-08-18,4,21.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",1.6,20.36,13.76,1
591,KENT ARSENAULT,Juiz de Fora,Brazil,2005-07-27,4,20.96,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.1,19.86,19.08,2
591,KENT ARSENAULT,Juiz de Fora,Brazil,2005-08-19,3,12.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",2.33,10.64,5.57,3
591,KENT ARSENAULT,Juiz de Fora,Brazil,2005-07-28,3,9.97,1,1,2,"2:Jon Stephens,1:Mike Hillyer",1.8,8.17,5.55,4
592,TERRANCE ROUSH,Szkesfehrvr,Hungary,2005-07-07,3,12.97,2,"2,1",1,1:Mike Hillyer,1.33,11.64,9.74,1
592,TERRANCE ROUSH,Szkesfehrvr,Hungary,2005-07-27,3,9.97,1,2,2,"2:Jon Stephens,1:Mike Hillyer",1.06,8.91,9.37,2
593,RENE MCALISTER,Garden Grove,United States,2005-08-01,3,13.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.5,12.47,9.34,1
593,RENE MCALISTER,Garden Grove,United States,2005-07-08,3,6.97,2,"1,2",1,2:Jon Stephens,1.03,5.94,6.76,2
594,EDUARDO HIATT,Jining,China,2005-07-31,3,16.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",1.63,15.34,10.41,1
594,EDUARDO HIATT,Jining,China,2005-07-29,3,10.97,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.26,9.71,8.68,2
595,TERRENCE GUNDERSON,Jinzhou,China,2005-07-31,3,18.97,2,"2,1",2,"2:Jon Stephens,1:Mike Hillyer",2.26,16.71,8.39,1
595,TERRENCE GUNDERSON,Jinzhou,China,2005-07-27,4,14.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",1.36,13.6,10.97,2
595,TERRENCE GUNDERSON,Jinzhou,China,2005-07-30,4,11.96,1,2,2,"1:Mike Hillyer,2:Jon Stephens",1.86,10.1,6.42,3
595,TERRENCE GUNDERSON,Jinzhou,China,2005-08-23,3,6.97,2,"2,1",1,2:Jon Stephens,1.83,5.14,3.81,4
596,ENRIQUE FORSYTHE,Patras,Greece,2005-07-11,3,8.97,2,"1,2",1,1:Mike Hillyer,0.27,8.7,33.76,1
596,ENRIQUE FORSYTHE,Patras,Greece,2005-08-01,3,8.97,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.73,8.24,12.27,2
597,FREDDIE DUGGAN,Sullana,Peru,2005-08-02,4,16.96,2,"1,2",2,"2:Jon Stephens,1:Mike Hillyer",0.93,16.03,18.22,1
597,FREDDIE DUGGAN,Sullana,Peru,2005-08-19,3,10.97,1,2,2,"1:Mike Hillyer,2:Jon Stephens",1.46,9.51,7.5,2
598,WADE DELVALLE,Lausanne,Switzerland,2005-07-12,4,14.96,2,"2,1",2,"1:Mike Hillyer,2:Jon Stephens",0.9,14.06,16.66,1
598,WADE DELVALLE,Lausanne,Switzerland,2005-07-06,3,12.97,2,"1,2",2,"1:Mike Hillyer,2:Jon Stephens",0.1,12.87,130.13,2
599,AUSTIN CINTRON,Tieli,China,2005-08-21,3,8.97,2,"1,2",1,1:Mike Hillyer,0.57,8.4,15.87,1
