suspicion_rank,customer_id,customer_name,customer_email,customer_country,customer_city,customer_store_id,last_payment_store_id,window_start,window_end,window_payment_count,window_payment_sum,hist_payment_count,hist_payment_sum_30d,avg_daily_payment_count_30d,avg_daily_payment_sum_30d,count_ratio_to_norm,sum_ratio_to_norm,deviation_score,last_payment_id,last_payment_date,last_payment_amount,last_payment_staff_id,last_payment_staff_name
1146,577,CLIFTON MALCOLM,CLIFTON.MALCOLM@sakilacustomer.org,Taiwan,Tanshui,2,2,2005-06-21 06:31:29.000,2005-06-22 06:31:29,2,9.98,3,10.97,0.1,0.3657,20.0,27.2926,20.0,15461,2005-06-21 15:52:43.000,6.99,2,Jon Stephens
1146,598,WADE DELVALLE,WADE.DELVALLE@sakilacustomer.org,Switzerland,Lausanne,1,1,2005-07-06 22:53:57.000,2005-07-07 22:53:57,2,9.98,3,10.97,0.1,0.3657,20.0,27.2926,20.0,16013,2005-07-07 10:27:54.000,4.99,1,Mike Hillyer
1146,317,EDWARD BAUGH,EDWARD.BAUGH@sakilacustomer.org,Faroe Islands,Trshavn,2,1,2005-07-07 08:17:13.000,2005-07-08 08:17:13,2,9.98,3,10.97,0.1,0.3657,20.0,27.2926,20.0,8588,2005-07-07 10:12:36.000,8.99,1,Mike Hillyer
1146,112,ROSA REYNOLDS,ROSA.REYNOLDS@sakilacustomer.org,United States,Lancaster,2,2,2005-07-28 03:30:09.000,2005-07-29 03:30:09,2,9.98,3,10.97,0.1,0.3657,20.0,27.2926,20.0,3009,2005-07-28 06:31:45.000,4.99,2,Jon Stephens
1154,42,CAROLYN PEREZ,CAROLYN.PEREZ@sakilacustomer.org,Thailand,Pak Kret,2,1,2005-06-17 23:57:34.000,2005-06-18 23:57:34,2,8.98,3,9.97,0.1,0.3323,20.0,27.0211,20.0,1153,2005-06-18 08:27:33.000,4.99,1,Mike Hillyer
1155,575,ISAAC OGLESBY,ISAAC.OGLESBY@sakilacustomer.org,Mexico,Cuernavaca,2,1,2005-05-29 12:51:44.000,2005-05-30 12:51:44,2,7.98,3,8.97,0.1,0.299,20.0,26.689,20.0,15398,2005-05-29 13:19:43.000,4.99,1,Mike Hillyer
1155,112,ROSA REYNOLDS,ROSA.REYNOLDS@sakilacustomer.org,United States,Lancaster,2,1,2005-06-17 06:50:46.000,2005-06-18 06:50:46,2,7.98,3,8.97,0.1,0.299,20.0,26.689,20.0,3003,2005-06-18 01:38:45.000,4.99,1,Mike Hillyer
1155,336,JOSHUA MARK,JOSHUA.MARK@sakilacustomer.org,India,Rampur,1,2,2005-06-19 04:32:52.000,2005-06-20 04:32:52,2,7.98,3,8.97,0.1,0.299,20.0,26.689,20.0,9071,2005-06-19 14:50:19.000,4.99,2,Jon Stephens
1155,79,RACHEL BARNES,RACHEL.BARNES@sakilacustomer.org,Japan,Kamakura,1,2,2005-07-06 12:11:22.000,2005-07-07 12:11:22,2,7.98,3,8.97,0.1,0.299,20.0,26.689,20.0,2151,2005-07-07 03:34:53.000,4.99,2,Jon Stephens
1155,134,EMMA BOYD,EMMA.BOYD@sakilacustomer.org,Egypt,Qalyub,1,2,2005-07-27 20:55:28.000,2005-07-28 20:55:28,2,7.98,3,8.97,0.1,0.299,20.0,26.689,20.0,3625,2005-07-28 13:52:57.000,4.99,2,Jon Stephens
1160,105,DAWN SULLIVAN,DAWN.SULLIVAN@sakilacustomer.org,Tuvalu,Funafuti,1,2,2005-07-30 04:22:15.000,2005-07-31 04:22:15,4,22.96,6,25.94,0.2,0.8647,20.0,26.5536,20.0,2840,2005-07-30 12:56:44.000,9.99,2,Jon Stephens
1161,453,CALVIN MARTEL,CALVIN.MARTEL@sakilacustomer.org,Venezuela,Maracabo,1,2,2005-08-20 09:35:20.000,2005-08-21 09:35:20,4,21.96,6,24.94,0.2,0.8313,20.0,26.4154,20.0,12243,2005-08-21 07:32:35.000,5.99,2,Jon Stephens
1162,77,JANE BENNETT,JANE.BENNETT@sakilacustomer.org,Brazil,Araatuba,2,1,2005-05-28 12:03:00.000,2005-05-29 12:03:00,2,6.98,3,7.97,0.1,0.2657,20.0,26.2735,20.0,2089,2005-05-29 11:07:25.000,5.99,1,Mike Hillyer
1162,465,FLOYD GANDY,FLOYD.GANDY@sakilacustomer.org,Mexico,Zapopan,1,1,2005-08-01 12:32:23.000,2005-08-02 12:32:23,2,6.98,3,7.97,0.1,0.2657,20.0,26.2735,20.0,12551,2005-08-02 09:56:06.000,2.99,1,Mike Hillyer
1164,535,JAVIER ELROD,JAVIER.ELROD@sakilacustomer.org,Chad,NDjamna,1,1,2005-08-17 08:40:55.000,2005-08-18 08:40:55,4,20.96,6,23.94,0.2,0.798,20.0,26.2657,20.0,14418,2005-08-18 03:16:54.000,0.99,1,Mike Hillyer
1165,185,ROBERTA HARPER,ROBERTA.HARPER@sakilacustomer.org,Iran,Shahr-e Kord,1,1,2005-07-07 10:32:25.000,2005-07-08 10:32:25,2,12.98,3,14.97,0.1,0.499,20.0,26.012,20.0,5027,2005-07-08 03:10:48.000,2.99,1,Mike Hillyer
1166,599,AUSTIN CINTRON,AUSTIN.CINTRON@sakilacustomer.org,China,Tieli,2,1,2005-06-21 15:34:38.000,2005-06-22 15:34:38,2,11.98,3,13.97,0.1,0.4657,20.0,25.7266,20.0,16035,2005-06-21 18:46:05.000,6.99,1,Mike Hillyer
1166,375,AARON SELBY,AARON.SELBY@sakilacustomer.org,"Congo, The Democratic Republic of the",Mwene-Ditu,2,2,2005-07-06 23:12:12.000,2005-07-07 23:12:12,2,11.98,3,13.97,0.1,0.4657,20.0,25.7266,20.0,10159,2005-07-07 18:33:57.000,4.99,2,Jon Stephens
1168,270,LEAH CURTIS,LEAH.CURTIS@sakilacustomer.org,Poland,Kalisz,1,2,2005-07-31 19:43:18.000,2005-08-01 19:43:18,4,22.96,6,26.94,0.2,0.898,20.0,25.5679,20.0,7319,2005-08-01 16:08:52.000,4.99,2,Jon Stephens
1169,210,ELLA OLIVER,ELLA.OLIVER@sakilacustomer.org,Yemen,Aden,2,2,2005-08-18 09:45:33.000,2005-08-19 09:45:33,4,21.96,6,25.94,0.2,0.8647,20.0,25.3971,20.0,5713,2005-08-19 07:09:36.000,4.99,2,Jon Stephens
1170,18,CAROL GARCIA,CAROL.GARCIA@sakilacustomer.org,Nigeria,Kaduna,2,2,2005-06-15 19:30:18.000,2005-06-16 19:30:18,2,10.98,3,12.97,0.1,0.4323,20.0,25.3971,20.0,472,2005-06-16 19:23:23.000,4.99,2,Jon Stephens
1170,486,GLEN TALBERT,GLEN.TALBERT@sakilacustomer.org,Mexico,Acua,1,1,2005-06-17 13:46:52.000,2005-06-18 13:46:52,2,10.98,3,12.97,0.1,0.4323,20.0,25.3971,20.0,13118,2005-06-17 19:05:22.000,5.99,1,Mike Hillyer
1170,528,CLAUDE HERZOG,CLAUDE.HERZOG@sakilacustomer.org,Angola,Benguela,1,2,2005-07-06 08:15:57.000,2005-07-07 08:15:57,2,10.98,3,12.97,0.1,0.4323,20.0,25.3971,20.0,14214,2005-07-07 03:35:33.000,9.99,2,Jon Stephens
1170,243,LYDIA BURKE,LYDIA.BURKE@sakilacustomer.org,Argentina,San Miguel de Tucumn,1,1,2005-07-06 17:02:33.000,2005-07-07 17:02:33,2,10.98,3,12.97,0.1,0.4323,20.0,25.3971,20.0,6571,2005-07-06 22:36:20.000,4.99,1,Mike Hillyer
1170,95,PAULA BRYANT,PAULA.BRYANT@sakilacustomer.org,India,Pathankot,2,1,2005-07-27 10:29:06.000,2005-07-28 10:29:06,2,10.98,3,12.97,0.1,0.4323,20.0,25.3971,20.0,2585,2005-07-27 19:02:19.000,4.99,1,Mike Hillyer
1175,112,ROSA REYNOLDS,ROSA.REYNOLDS@sakilacustomer.org,United States,Lancaster,2,2,2005-07-30 17:19:44.000,2005-07-31 17:19:44,4,21.96,6,25.94,0.2,0.8647,20.0,25.3971,20.0,3014,2005-07-31 14:48:01.000,3.99,2,Jon Stephens
1176,39,DEBRA NELSON,DEBRA.NELSON@sakilacustomer.org,Brazil,Vila Velha,1,1,2005-06-18 18:35:04.000,2005-06-19 18:35:04,2,9.98,3,11.97,0.1,0.399,20.0,25.0125,20.0,1072,2005-06-19 08:49:53.000,4.99,1,Mike Hillyer
1176,364,BENJAMIN VARNEY,BENJAMIN.VARNEY@sakilacustomer.org,Mexico,Guadalajara,1,2,2005-06-19 06:51:32.000,2005-06-20 06:51:32,2,9.98,3,11.97,0.1,0.399,20.0,25.0125,20.0,9839,2005-06-19 23:15:15.000,4.99,2,Jon Stephens
1176,400,BRYAN HARDISON,BRYAN.HARDISON@sakilacustomer.org,United States,Dallas,2,1,2005-07-08 05:38:46.000,2005-07-09 05:38:46,2,9.98,3,11.97,0.1,0.399,20.0,25.0125,20.0,10814,2005-07-08 09:20:09.000,2.99,1,Mike Hillyer
1179,274,NAOMI JENNINGS,NAOMI.JENNINGS@sakilacustomer.org,India,Karnal,1,2,2005-05-27 11:26:11.000,2005-05-28 11:26:11,2,8.98,3,10.97,0.1,0.3657,20.0,24.5579,20.0,7406,2005-05-27 22:11:56.000,2.99,2,Jon Stephens
1179,253,TERRY CARLSON,TERRY.CARLSON@sakilacustomer.org,Japan,Miyakonojo,1,2,2005-06-15 15:03:15.000,2005-06-16 15:03:15,2,8.98,3,10.97,0.1,0.3657,20.0,24.5579,20.0,6814,2005-06-16 06:18:31.000,6.99,2,Jon Stephens
1179,240,MARLENE WELCH,MARLENE.WELCH@sakilacustomer.org,Japan,Iwaki,1,1,2005-06-18 01:47:07.000,2005-06-19 01:47:07,2,8.98,3,10.97,0.1,0.3657,20.0,24.5579,20.0,6478,2005-06-18 05:58:45.000,4.99,1,Mike Hillyer
1179,431,JOEL FRANCISCO,JOEL.FRANCISCO@sakilacustomer.org,Bolivia,Sucre,2,2,2005-06-18 06:20:54.000,2005-06-19 06:20:54,2,8.98,3,10.97,0.1,0.3657,20.0,24.5579,20.0,11624,2005-06-18 06:47:29.000,4.99,2,Jon Stephens
1183,245,COURTNEY DAY,COURTNEY.DAY@sakilacustomer.org,South Korea,Uijongbu,1,2,2005-07-27 10:01:41.000,2005-07-28 10:01:41,4,16.96,6,20.94,0.2,0.698,20.0,24.298,20.0,6640,2005-07-27 16:05:00.000,4.99,2,Jon Stephens
1184,115,WENDY HARRISON,WENDY.HARRISON@sakilacustomer.org,Mexico,Nezahualcyotl,1,2,2005-06-15 13:37:38.000,2005-06-16 13:37:38,2,3.98,3,4.97,0.1,0.1657,20.0,24.0241,20.0,3095,2005-06-15 23:07:50.000,2.99,2,Jon Stephens
1185,463,DARRELL POWER,DARRELL.POWER@sakilacustomer.org,Canada,Halifax,2,1,2005-06-21 01:28:12.000,2005-06-22 01:28:12,2,7.98,3,9.97,0.1,0.3323,20.0,24.012,20.0,12505,2005-06-21 08:00:49.000,4.99,1,Mike Hillyer
1186,71,KATHY JAMES,KATHY.JAMES@sakilacustomer.org,Philippines,Baybay,1,2,2005-07-10 02:48:03.000,2005-07-11 02:48:03,4,19.96,6,24.94,0.2,0.8313,20.0,24.0096,20.0,1921,2005-07-11 02:08:55.000,0.99,2,Jon Stephens
1187,304,DAVID ROYAL,DAVID.ROYAL@sakilacustomer.org,Peru,Callao,2,2,2005-06-15 17:26:32.000,2005-06-16 17:26:32,2,11.98,3,14.97,0.1,0.499,20.0,24.008,20.0,8247,2005-06-16 00:26:07.000,4.99,2,Jon Stephens
1187,2,PATRICIA JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,United States,San Bernardino,1,2,2005-07-27 15:23:02.000,2005-07-28 15:23:02,2,11.98,3,14.97,0.1,0.499,20.0,24.008,20.0,39,2005-07-27 18:40:20.000,5.99,2,Jon Stephens
1189,520,MITCHELL WESTMORELAND,MITCHELL.WESTMORELAND@sakilacustomer.org,Vietnam,Nha Trang,2,1,2005-07-10 14:53:35.000,2005-07-11 14:53:35,4,22.96,6,28.94,0.2,0.9647,20.0,23.801,20.0,13998,2005-07-11 02:36:46.000,2.99,1,Mike Hillyer
1190,391,CLARENCE GAMEZ,CLARENCE.GAMEZ@sakilacustomer.org,Japan,Izumisano,1,1,2005-05-30 04:25:47.000,2005-05-31 04:25:47,2,10.98,3,13.97,0.1,0.4657,20.0,23.5791,20.0,10592,2005-05-30 07:43:12.000,7.99,1,Mike Hillyer
1190,180,STACY CUNNINGHAM,STACY.CUNNINGHAM@sakilacustomer.org,Colombia,Pereira,2,2,2005-07-08 21:55:25.000,2005-07-09 21:55:25,2,10.98,3,13.97,0.1,0.4657,20.0,23.5791,20.0,4896,2005-07-09 19:17:46.000,0.99,2,Jon Stephens
1192,102,CRYSTAL FORD,CRYSTAL.FORD@sakilacustomer.org,Israel,Ashdod,1,1,2005-07-08 15:48:34.000,2005-07-09 15:48:34,4,21.96,6,27.94,0.2,0.9313,20.0,23.5791,20.0,2748,2005-07-09 06:48:49.000,4.99,1,Mike Hillyer
1193,581,VIRGIL WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,Mexico,Jos Azueta,1,1,2005-07-08 07:44:49.000,2005-07-09 07:44:49,4,17.96,6,22.94,0.2,0.7647,20.0,23.4874,20.0,15572,2005-07-08 18:07:35.000,1.99,1,Mike Hillyer
1194,64,JUDITH COX,JUDITH.COX@sakilacustomer.org,China,Daxian,2,1,2005-07-08 23:54:49.000,2005-07-09 23:54:49,4,13.96,6,17.94,0.2,0.598,20.0,23.3445,20.0,1746,2005-07-09 21:21:25.000,0.99,1,Mike Hillyer
1195,236,MARCIA DEAN,MARCIA.DEAN@sakilacustomer.org,Philippines,Tanza,1,2,2005-06-15 06:54:53.000,2005-06-16 06:54:53,2,6.98,3,8.97,0.1,0.299,20.0,23.3445,20.0,6348,2005-06-15 10:07:48.000,5.99,2,Jon Stephens
1195,533,JESSIE MILAM,JESSIE.MILAM@sakilacustomer.org,China,Binzhou,1,1,2005-06-15 17:57:04.000,2005-06-16 17:57:04,2,6.98,3,8.97,0.1,0.299,20.0,23.3445,20.0,14343,2005-06-16 09:31:37.000,0.99,1,Mike Hillyer
1195,6,JENNIFER DAVIS,JENNIFER.DAVIS@sakilacustomer.org,United States,Laredo,2,2,2005-06-16 03:41:38.000,2005-06-17 03:41:38,2,6.98,3,8.97,0.1,0.299,20.0,23.3445,20.0,150,2005-06-16 23:44:13.000,2.99,2,Jon Stephens
1195,166,LYNN PAYNE,LYNN.PAYNE@sakilacustomer.org,Malawi,Lilongwe,1,1,2005-06-20 00:42:26.000,2005-06-21 00:42:26,2,6.98,3,8.97,0.1,0.299,20.0,23.3445,20.0,4492,2005-06-20 15:42:33.000,0.99,1,Mike Hillyer
1199,484,ROBERTO VU,ROBERTO.VU@sakilacustomer.org,China,Yinchuan,1,2,2005-07-10 10:29:19.000,2005-07-11 10:29:19,4,20.96,6,26.94,0.2,0.898,20.0,23.3408,20.0,13067,2005-07-11 00:16:38.000,5.99,2,Jon Stephens
1200,298,ERIKA PENA,ERIKA.PENA@sakilacustomer.org,Finland,Oulu,1,2,2005-06-20 16:16:53.000,2005-06-21 16:16:53,2,9.98,3,12.97,0.1,0.4323,20.0,23.084,20.0,8084,2005-06-21 15:50:30.000,4.99,2,Jon Stephens
1200,348,ROGER QUINTANILLA,ROGER.QUINTANILLA@sakilacustomer.org,Taiwan,Hsichuh,2,2,2005-07-05 23:47:30.000,2005-07-06 23:47:30,2,9.98,3,12.97,0.1,0.4323,20.0,23.084,20.0,9404,2005-07-06 05:36:59.000,4.99,2,Jon Stephens
1200,394,CHRIS BROTHERS,CHRIS.BROTHERS@sakilacustomer.org,Spain,Gijn,2,1,2005-07-07 00:28:55.000,2005-07-08 00:28:55,2,9.98,3,12.97,0.1,0.4323,20.0,23.084,20.0,10678,2005-07-07 17:20:39.000,6.99,1,Mike Hillyer
1200,311,PAUL TROUT,PAUL.TROUT@sakilacustomer.org,Russian Federation,Kursk,2,2,2005-07-08 18:09:08.000,2005-07-09 18:09:08,2,9.98,3,12.97,0.1,0.4323,20.0,23.084,20.0,8441,2005-07-09 12:07:27.000,5.99,2,Jon Stephens
1204,366,BRANDON HUEY,BRANDON.HUEY@sakilacustomer.org,Turkey,Balikesir,1,2,2005-07-06 16:19:56.000,2005-07-07 16:19:56,2,5.98,3,7.97,0.1,0.2657,20.0,22.5094,20.0,9886,2005-07-07 14:50:59.000,2.99,2,Jon Stephens
1204,597,FREDDIE DUGGAN,FREDDIE.DUGGAN@sakilacustomer.org,Peru,Sullana,1,1,2005-07-09 05:59:12.000,2005-07-10 05:59:12,2,5.98,3,7.97,0.1,0.2657,20.0,22.5094,20.0,15990,2005-07-09 17:34:11.000,4.99,1,Mike Hillyer
1206,551,CLAYTON BARBEE,CLAYTON.BARBEE@sakilacustomer.org,Brazil,Alvorada,2,2,2005-05-30 19:23:48.000,2005-05-31 19:23:48,2,8.98,3,11.97,0.1,0.399,20.0,22.5063,20.0,14784,2005-05-31 00:53:25.000,3.99,2,Jon Stephens
1206,227,COLLEEN BURTON,COLLEEN.BURTON@sakilacustomer.org,Germany,Saarbrcken,1,1,2005-06-17 23:07:29.000,2005-06-18 23:07:29,2,8.98,3,11.97,0.1,0.399,20.0,22.5063,20.0,6114,2005-06-17 23:46:21.000,6.99,1,Mike Hillyer
1206,489,RICARDO MEADOR,RICARDO.MEADOR@sakilacustomer.org,Japan,Okayama,1,1,2005-06-18 02:08:27.000,2005-06-19 02:08:27,2,8.98,3,11.97,0.1,0.399,20.0,22.5063,20.0,13192,2005-06-18 14:29:54.000,7.99,1,Mike Hillyer
1206,266,NORA HERRERA,NORA.HERRERA@sakilacustomer.org,Austria,Salzburg,2,2,2005-07-29 09:04:17.000,2005-07-30 09:04:17,2,8.98,3,11.97,0.1,0.399,20.0,22.5063,20.0,7191,2005-07-30 08:58:24.000,5.99,2,Jon Stephens
1210,327,LARRY THRASHER,LARRY.THRASHER@sakilacustomer.org,Turkey,Adana,2,1,2005-06-17 06:49:30.000,2005-06-18 06:49:30,2,11.98,3,15.97,0.1,0.5323,20.0,22.5047,20.0,8830,2005-06-18 06:30:02.000,4.99,1,Mike Hillyer
1210,276,BRANDY GRAVES,BRANDY.GRAVES@sakilacustomer.org,United States,Warren,1,2,2005-06-19 17:23:34.000,2005-06-20 17:23:34,2,11.98,3,15.97,0.1,0.5323,20.0,22.5047,20.0,7471,2005-06-20 13:53:13.000,6.99,2,Jon Stephens
1212,276,BRANDY GRAVES,BRANDY.GRAVES@sakilacustomer.org,United States,Warren,1,1,2005-07-30 07:40:39.000,2005-07-31 07:40:39,4,16.96,6,22.94,0.2,0.7647,20.0,22.1796,20.0,7481,2005-07-30 13:38:17.000,8.99,1,Mike Hillyer
1213,85,ANNE POWELL,ANNE.POWELL@sakilacustomer.org,United Kingdom,Bradford,2,1,2005-07-31 16:03:55.000,2005-08-01 16:03:55,4,13.96,6,18.94,0.2,0.6313,20.0,22.1119,20.0,2319,2005-08-01 12:44:32.000,0.99,1,Mike Hillyer
1213,474,DUSTIN GILLETTE,DUSTIN.GILLETTE@sakilacustomer.org,Netherlands,Emmen,2,1,2005-08-18 03:19:29.000,2005-08-19 03:19:29,4,13.96,6,18.94,0.2,0.6313,20.0,22.1119,20.0,12834,2005-08-18 20:30:33.000,4.99,1,Mike Hillyer
1215,262,PATSY DAVIDSON,PATSY.DAVIDSON@sakilacustomer.org,Ecuador,Portoviejo,2,1,2005-06-19 23:06:28.000,2005-06-20 23:06:28,2,10.98,3,14.97,0.1,0.499,20.0,22.004,20.0,7074,2005-06-20 03:57:17.000,1.99,1,Mike Hillyer
1215,272,KAY CALDWELL,KAY.CALDWELL@sakilacustomer.org,China,Yantai,1,1,2005-07-28 02:09:12.000,2005-07-29 02:09:12,2,10.98,3,14.97,0.1,0.499,20.0,22.004,20.0,7358,2005-07-29 00:41:56.000,7.99,1,Mike Hillyer
1215,398,ANTONIO MEEK,ANTONIO.MEEK@sakilacustomer.org,Brazil,Bag,1,1,2005-07-29 07:10:14.000,2005-07-30 07:10:14,2,10.98,3,14.97,0.1,0.499,20.0,22.004,20.0,10777,2005-07-30 06:33:55.000,2.99,1,Mike Hillyer
1218,55,DORIS REED,DORIS.REED@sakilacustomer.org,Russian Federation,Balaiha,2,1,2005-08-18 23:37:33.000,2005-08-19 23:37:33,4,18.96,6,25.94,0.2,0.8647,20.0,21.9275,20.0,1532,2005-08-19 20:25:24.000,6.99,1,Mike Hillyer
1219,484,ROBERTO VU,ROBERTO.VU@sakilacustomer.org,China,Yinchuan,1,2,2005-06-15 12:51:03.000,2005-06-16 12:51:03,2,7.98,3,10.97,0.1,0.3657,20.0,21.8232,20.0,13059,2005-06-16 08:55:35.000,3.99,2,Jon Stephens
1219,471,DEAN SAUER,DEAN.SAUER@sakilacustomer.org,South Africa,Johannesburg,1,2,2005-06-17 23:51:10.000,2005-06-18 23:51:10,2,7.98,3,10.97,0.1,0.3657,20.0,21.8232,20.0,12726,2005-06-18 12:25:29.000,4.99,2,Jon Stephens
1219,173,AUDREY RAY,AUDREY.RAY@sakilacustomer.org,Austria,Graz,1,1,2005-06-18 18:12:26.000,2005-06-19 18:12:26,2,7.98,3,10.97,0.1,0.3657,20.0,21.8232,20.0,4693,2005-06-19 06:10:08.000,2.99,1,Mike Hillyer
1219,79,RACHEL BARNES,RACHEL.BARNES@sakilacustomer.org,Japan,Kamakura,1,2,2005-06-20 16:17:56.000,2005-06-21 16:17:56,2,7.98,3,10.97,0.1,0.3657,20.0,21.8232,20.0,2148,2005-06-20 22:35:12.000,2.99,2,Jon Stephens
1219,150,DANIELLE DANIELS,DANIELLE.DANIELS@sakilacustomer.org,Mexico,Hidalgo,2,1,2005-06-20 23:06:07.000,2005-06-21 23:06:07,2,7.98,3,10.97,0.1,0.3657,20.0,21.8232,20.0,4088,2005-06-21 21:19:47.000,5.99,1,Mike Hillyer
1219,59,CHERYL MURPHY,CHERYL.MURPHY@sakilacustomer.org,India,Mysore,1,1,2005-07-07 08:36:58.000,2005-07-08 08:36:58,2,7.98,3,10.97,0.1,0.3657,20.0,21.8232,20.0,1627,2005-07-07 20:46:45.000,4.99,1,Mike Hillyer
1219,53,HEATHER MORRIS,HEATHER.MORRIS@sakilacustomer.org,Japan,Nagareyama,1,1,2005-07-27 18:51:17.000,2005-07-28 18:51:17,2,7.98,3,10.97,0.1,0.3657,20.0,21.8232,20.0,1469,2005-07-28 03:52:21.000,4.99,1,Mike Hillyer
1226,425,FRANCIS SIKES,FRANCIS.SIKES@sakilacustomer.org,Mexico,San Juan Bautista Tuxtepec,2,1,2005-07-08 19:49:17.000,2005-07-09 19:49:17,4,23.96,6,32.94,0.2,1.098,20.0,21.8215,20.0,11490,2005-07-09 18:47:48.000,4.99,1,Mike Hillyer
1227,494,RAMON CHOATE,RAMON.CHOATE@sakilacustomer.org,Ecuador,Robamba,2,1,2005-07-06 20:11:00.000,2005-07-07 20:11:00,2,4.98,3,6.97,0.1,0.2323,20.0,21.4347,20.0,13304,2005-07-07 05:26:06.000,3.99,1,Mike Hillyer
1228,573,BYRON BOX,BYRON.BOX@sakilacustomer.org,Kazakstan,Zhezqazghan,1,1,2005-06-20 09:18:22.000,2005-06-21 09:18:22,2,9.98,3,13.97,0.1,0.4657,20.0,21.4316,20.0,15341,2005-06-21 07:04:17.000,7.99,1,Mike Hillyer
1229,531,JAMIE WAUGH,JAMIE.WAUGH@sakilacustomer.org,Japan,Kuwana,2,2,2005-07-27 09:02:31.000,2005-07-28 09:02:31,4,19.96,6,27.94,0.2,0.9313,20.0,21.4316,20.0,14294,2005-07-28 06:09:19.000,6.99,2,Jon Stephens
1230,200,JEANNE LAWSON,JEANNE.LAWSON@sakilacustomer.org,Turkmenistan,Ashgabat,2,1,2005-06-17 04:29:15.000,2005-06-18 04:29:15,2,11.98,3,16.97,0.1,0.5657,20.0,21.1786,20.0,5422,2005-06-18 03:43:23.000,4.99,1,Mike Hillyer
1230,337,JERRY JORDON,JERRY.JORDON@sakilacustomer.org,Japan,Onomichi,1,2,2005-07-07 05:53:38.000,2005-07-08 05:53:38,2,11.98,3,16.97,0.1,0.5657,20.0,21.1786,20.0,9104,2005-07-07 05:54:50.000,4.99,2,Jon Stephens
1232,5,ELIZABETH BROWN,ELIZABETH.BROWN@sakilacustomer.org,Taiwan,Nantou,1,2,2005-06-15 22:03:14.000,2005-06-16 22:03:14,2,6.98,3,9.97,0.1,0.3323,20.0,21.003,20.0,112,2005-06-16 08:01:02.000,2.99,2,Jon Stephens
1233,311,PAUL TROUT,PAUL.TROUT@sakilacustomer.org,Russian Federation,Kursk,2,2,2005-05-30 23:25:14.000,2005-05-31 23:25:14,2,10.98,3,15.97,0.1,0.5323,20.0,20.6262,20.0,8436,2005-05-31 17:49:26.000,6.99,2,Jon Stephens
1233,171,DOLORES WAGNER,DOLORES.WAGNER@sakilacustomer.org,Malaysia,Ipoh,2,1,2005-06-18 01:57:56.000,2005-06-19 01:57:56,2,10.98,3,15.97,0.1,0.5323,20.0,20.6262,20.0,4634,2005-06-18 22:50:40.000,4.99,1,Mike Hillyer
1233,181,ANA BRADLEY,ANA.BRADLEY@sakilacustomer.org,United States,Memphis,2,2,2005-06-21 21:01:27.000,2005-06-22 21:01:27,2,10.98,3,15.97,0.1,0.5323,20.0,20.6262,20.0,4918,2005-06-21 22:48:59.000,4.99,2,Jon Stephens
1236,135,JUANITA MASON,JUANITA.MASON@sakilacustomer.org,India,Pune,2,1,2005-07-27 12:39:48.000,2005-07-28 12:39:48,4,14.96,6,21.94,0.2,0.7313,20.0,20.4558,20.0,3650,2005-07-28 05:08:44.000,0.99,1,Mike Hillyer
1237,175,ANNETTE OLSON,ANNETTE.OLSON@sakilacustomer.org,India,Allappuzha (Alleppey),1,1,2005-07-29 00:35:34.000,2005-07-30 00:35:34,4,16.96,6,24.94,0.2,0.8313,20.0,20.401,20.0,4750,2005-07-29 22:09:08.000,4.99,1,Mike Hillyer
1238,407,DALE RATCLIFF,DALE.RATCLIFF@sakilacustomer.org,South Africa,Rustenburg,1,2,2005-07-28 17:54:42.000,2005-07-29 17:54:42,4,18.96,6,27.94,0.2,0.9313,20.0,20.3579,20.0,11017,2005-07-29 11:48:39.000,0.99,2,Jon Stephens
1239,50,DIANE COLLINS,DIANE.COLLINS@sakilacustomer.org,Sudan,Omdurman,1,2,2005-05-31 03:52:02.000,2005-06-01 03:52:02,2,9.98,3,14.97,0.1,0.499,20.0,20.0,20.0,1361,2005-05-31 19:19:36.000,4.99,2,Jon Stephens
1239,215,JESSIE BANKS,JESSIE.BANKS@sakilacustomer.org,Bulgaria,Stara Zagora,2,2,2005-06-16 06:03:33.000,2005-06-17 06:03:33,2,9.98,3,14.97,0.1,0.499,20.0,20.0,20.0,5836,2005-06-16 23:56:11.000,4.99,2,Jon Stephens
1239,170,BEATRICE ARNOLD,BEATRICE.ARNOLD@sakilacustomer.org,India,Udaipur,1,2,2005-07-06 12:18:03.000,2005-07-07 12:18:03,2,9.98,3,14.97,0.1,0.499,20.0,20.0,20.0,4611,2005-07-07 06:49:52.000,4.99,2,Jon Stephens
1239,365,BRUCE SCHWARZ,BRUCE.SCHWARZ@sakilacustomer.org,Japan,Okinawa,2,1,2005-07-28 01:07:01.000,2005-07-29 01:07:01,2,9.98,3,14.97,0.1,0.499,20.0,20.0,20.0,9869,2005-07-28 21:28:32.000,4.99,1,Mike Hillyer
1239,311,PAUL TROUT,PAUL.TROUT@sakilacustomer.org,Russian Federation,Kursk,2,1,2005-07-28 21:25:45.000,2005-07-29 21:25:45,2,9.98,3,14.97,0.1,0.499,20.0,20.0,20.0,8444,2005-07-29 08:36:53.000,2.99,1,Mike Hillyer
