month,customer_id,customer_name,city,country,window_start,window_end,suspicious_7d_payment_sum,suspicious_7d_payment_count,avg_30d_payment_sum,avg_30d_payment_count,staff_count,store_count,amount_exceedance_ratio,count_exceedance_ratio,customer_month_rank
2005-07,49,JOYCE EDWARDS,Jedda,Saudi Arabia,2005-07-06,2005-07-12,33.93,7,5.59,1.17,2,2,6.07,6.0,485
2005-07,297,SHERRI RHODES,Ahmadnagar,India,2005-07-05,2005-07-11,33.93,7,5.59,1.17,2,2,6.07,6.0,485
2005-07,82,KATHRYN COLEMAN,Simferopol,Ukraine,2005-07-27,2005-08-02,40.93,7,6.76,1.17,2,2,6.06,6.0,487
2005-07,200,JEANNE LAWSON,Ashgabat,Turkmenistan,2005-07-26,2005-08-01,23.94,6,3.96,1.17,2,2,6.05,5.14,488
2005-07,150,DANIELLE DANIELS,Hidalgo,Mexico,2005-07-27,2005-08-02,13.96,4,2.33,0.47,2,2,5.99,8.57,489
2005-07,307,JOSEPH JOY,Angra dos Reis,Brazil,2005-07-05,2005-07-11,31.93,7,5.35,1.4,2,2,5.97,5.0,490
2005-07,251,VICKIE BREWER,Halle/Saale,Germany,2005-07-05,2005-07-11,24.94,6,4.19,0.7,2,2,5.95,8.57,491
2005-07,114,GRACE ELLIS,Duisburg,Germany,2005-07-25,2005-07-31,35.93,7,6.05,1.87,2,2,5.94,3.75,492
2005-07,158,VERONICA STONE,Greensboro,United States,2005-07-27,2005-08-02,35.88,12,6.06,1.17,2,2,5.93,10.29,493
2005-07,268,NINA SOTO,Palghat (Palakkad),India,2005-07-06,2005-07-12,36.92,8,6.28,1.87,2,2,5.88,4.29,494
2005-07,156,BERTHA FERGUSON,Ondo,Nigeria,2005-07-27,2005-08-02,25.94,6,4.42,1.17,2,2,5.87,5.14,495
2005-07,310,DANIEL CABRAL,Ibirit,Brazil,2005-07-27,2005-08-02,25.95,5,4.42,0.93,2,2,5.87,5.36,496
2005-07,62,JOAN COOPER,Saint Louis,United States,2005-07-27,2005-08-02,14.96,4,2.56,0.7,2,2,5.84,5.71,497
2005-07,223,MELINDA FERNANDEZ,Mandi Bahauddin,Pakistan,2005-07-05,2005-07-11,14.96,4,2.56,0.47,2,2,5.84,8.57,498
2005-07,381,BOBBY BOUDREAU,South Hill,Anguilla,2005-07-26,2005-08-01,22.91,9,3.95,1.63,2,2,5.8,5.51,499
2005-07,364,BENJAMIN VARNEY,Guadalajara,Mexico,2005-07-04,2005-07-10,26.95,5,4.66,1.17,2,2,5.79,4.29,500
2005-07,592,TERRANCE ROUSH,Szkesfehrvr,Hungary,2005-07-27,2005-08-02,42.89,11,7.45,1.63,2,2,5.76,6.73,501
2005-07,511,CHESTER BENNER,Suihua,China,2005-07-26,2005-08-01,23.94,6,4.18,1.63,2,2,5.72,3.67,502
2005-07,468,TIM CARY,Bijapur,India,2005-07-06,2005-07-12,31.92,8,5.59,1.4,2,2,5.71,5.71,503
2005-07,183,IDA ANDREWS,Luzinia,Brazil,2005-07-06,2005-07-12,19.93,7,3.49,0.93,2,2,5.71,7.5,504
2005-07,201,VICKI FIELDS,Witten,Germany,2005-07-27,2005-08-02,15.94,6,2.8,0.47,2,2,5.7,12.86,505
2005-07,588,MARION OCAMPO,Weifang,China,2005-07-26,2005-08-01,32.91,9,5.82,1.4,2,2,5.66,6.43,506
2005-07,330,SCOTT SHELLEY,Aurora,United States,2005-07-06,2005-07-12,28.91,9,5.12,1.17,2,2,5.64,7.71,507
2005-07,308,THOMAS GRIGSBY,Kansas City,United States,2005-07-26,2005-08-01,20.94,6,3.73,0.7,2,2,5.62,8.57,508
2005-07,107,FLORENCE WOODS,Merlo,Argentina,2005-07-26,2005-08-01,37.92,8,6.75,1.63,2,2,5.62,4.9,509
2005-07,429,FREDERICK ISBELL,Tsuyama,Japan,2005-07-25,2005-07-31,25.94,6,4.66,0.7,2,2,5.57,8.57,510
2005-07,383,MARTIN BALES,Namibe,Angola,2005-07-27,2005-08-02,21.91,9,3.96,0.93,2,2,5.54,9.64,511
2005-07,122,THELMA MURRAY,Lima,Peru,2005-07-27,2005-08-02,39.9,10,7.21,1.87,2,2,5.53,5.36,512
2005-07,155,GAIL KNIGHT,Bern,Switzerland,2005-07-27,2005-08-02,26.94,6,4.89,1.17,2,2,5.51,5.14,513
2005-07,413,MARVIN YEE,Berhampore (Baharampur),India,2005-07-04,2005-07-10,13.97,3,2.56,0.47,2,2,5.45,6.43,514
2005-07,120,SYLVIA ORTIZ,Dos Quebradas,Colombia,2005-07-27,2005-08-02,32.91,9,6.05,1.63,2,2,5.44,5.51,515
2005-07,339,WALTER PERRYMAN,Xinxiang,China,2005-07-06,2005-07-12,32.92,8,6.06,1.17,2,2,5.44,6.86,516
2005-07,358,SAMUEL MARLOW,Ranchi,India,2005-07-27,2005-08-02,18.94,6,3.49,0.93,2,2,5.43,6.43,517
2005-07,526,KARL SEAL,Cape Coral,United States,2005-07-27,2005-08-02,52.88,12,9.78,2.1,2,2,5.41,5.71,518
2005-07,290,KRISTINA CHAMBERS,Valle de la Pascua,Venezuela,2005-07-26,2005-08-01,29.92,8,5.58,1.63,2,2,5.36,4.9,519
2005-07,54,TERESA ROGERS,Iwakuni,Japan,2005-07-06,2005-07-12,24.93,7,4.66,0.93,2,2,5.35,7.5,520
2005-07,303,WILLIAM SATTERFIELD,Sanaa,Yemen,2005-07-27,2005-08-02,24.93,7,4.66,0.93,2,2,5.35,7.5,521
2005-07,281,LEONA OBRIEN,Fuzhou,China,2005-07-06,2005-07-12,14.96,4,2.8,0.47,2,2,5.35,8.57,522
2005-07,108,TRACY COLE,Huixquilucan,Mexico,2005-07-06,2005-07-12,30.91,9,5.82,1.17,2,2,5.31,7.71,523
2005-07,146,JAMIE RICE,Sterling Heights,United States,2005-07-05,2005-07-11,31.95,5,6.05,1.63,2,2,5.28,3.06,524
2005-07,261,DEANNA BYRD,Tuguegarao,Philippines,2005-07-26,2005-08-01,16.96,4,3.26,0.93,2,2,5.21,4.29,525
2005-07,164,JOANN GARDNER,Tarsus,Turkey,2005-07-27,2005-08-02,22.95,5,4.42,1.4,2,2,5.19,3.57,526
2005-07,221,BESSIE MORRISON,Syrakusa,Italy,2005-07-04,2005-07-10,28.95,5,5.59,1.17,2,2,5.18,4.29,527
2005-07,439,ALEXANDER FENNELL,Bergamo,Italy,2005-07-06,2005-07-12,28.93,7,5.59,1.4,2,2,5.18,5.0,528
2005-07,414,VINCENT RALSTON,Allende,Mexico,2005-07-06,2005-07-12,24.95,5,4.89,0.7,2,2,5.1,7.14,529
2005-07,140,EVA RAMOS,Clarksville,United States,2005-07-06,2005-07-12,18.96,4,3.72,0.93,2,2,5.09,4.29,530
2005-07,204,ROSEMARY SCHMIDT,Usak,Turkey,2005-07-27,2005-08-02,33.93,7,6.75,2.1,2,2,5.03,3.33,531
2005-07,178,MARION SNYDER,Santa Brbara dOeste,Brazil,2005-07-27,2005-08-02,53.88,12,10.71,2.1,2,2,5.03,5.71,532
2005-07,452,TOM MILNER,Abu Dhabi,United Arab Emirates,2005-07-03,2005-07-09,26.91,9,5.35,1.63,2,2,5.03,5.51,533
2005-07,379,CARLOS COUGHLIN,Bhavnagar,India,2005-07-05,2005-07-11,20.96,4,4.19,0.7,2,2,5.0,5.71,534
2005-07,216,NATALIE MEYER,Aparecida de Goinia,Brazil,2005-07-27,2005-08-02,20.95,5,4.19,0.7,2,2,5.0,7.14,535
2005-07,557,FELIX GAFFNEY,Vilnius,Lithuania,2005-07-06,2005-07-12,13.94,6,2.79,0.7,2,2,4.99,8.57,536
2005-07,505,RAFAEL ABNEY,Talavera,Philippines,2005-07-06,2005-07-12,28.95,5,5.82,0.93,2,2,4.97,5.36,537
2005-07,116,VICTORIA GIBSON,Pemalang,Indonesia,2005-07-06,2005-07-12,23.94,6,4.89,1.4,2,2,4.9,4.29,538
2005-07,83,LOUISE JENKINS,Springs,South Africa,2005-07-06,2005-07-12,23.94,6,4.89,0.93,2,2,4.9,6.43,539
2005-07,277,OLGA JIMENEZ,Ogbomosho,Nigeria,2005-07-06,2005-07-12,32.92,8,6.75,1.63,2,2,4.88,4.9,540
2005-07,318,BRIAN WYMAN,Bydgoszcz,Poland,2005-07-01,2005-07-07,16.97,3,3.49,0.93,2,2,4.86,3.21,541
2005-07,336,JOSHUA MARK,Rampur,India,2005-07-25,2005-07-31,27.94,6,5.82,1.4,2,2,4.8,4.29,542
2005-07,448,MIGUEL BETANCOURT,Erlangen,Germany,2005-07-05,2005-07-11,27.92,8,5.82,1.17,2,2,4.8,6.86,543
2005-07,515,ANDRE RAPP,Coquimbo,Chile,2005-07-27,2005-08-02,18.95,5,3.96,1.17,2,2,4.79,4.29,544
2005-07,390,SHAWN HEATON,Nakhon Sawan,Thailand,2005-07-25,2005-07-31,29.93,7,6.28,1.63,2,2,4.76,4.29,545
2005-07,327,LARRY THRASHER,Adana,Turkey,2005-07-27,2005-08-02,9.96,4,2.09,0.7,2,2,4.76,5.71,546
2005-07,368,HARRY ARCE,Najafabad,Iran,2005-07-26,2005-08-01,32.93,7,6.98,1.63,2,2,4.72,4.29,547
2005-07,444,MARCUS HIDALGO,Tartu,Estonia,2005-07-27,2005-08-02,23.94,6,5.12,1.4,2,2,4.68,4.29,548
2005-07,492,LESTER KRAUS,Kanchrapara,India,2005-07-05,2005-07-11,23.94,6,5.12,0.93,2,2,4.67,6.43,549
2005-07,500,REGINALD KINDER,Madiun,Indonesia,2005-07-27,2005-08-02,24.93,7,5.35,1.4,2,2,4.66,5.0,550
2005-07,353,JONATHAN SCARBOROUGH,Pachuca de Soto,Mexico,2005-07-27,2005-08-02,12.96,4,2.79,0.7,2,2,4.64,5.71,551
2005-07,81,ANDREA HENDERSON,Mahajanga,Madagascar,2005-07-03,2005-07-09,13.97,3,3.03,0.7,2,2,4.62,4.29,552
2005-07,537,CLINTON BUFORD,Aurora,United States,2005-07-25,2005-07-31,20.95,5,4.65,1.63,2,2,4.51,3.06,553
2005-07,471,DEAN SAUER,Johannesburg,South Africa,2005-07-06,2005-07-12,21.95,5,4.89,1.17,2,2,4.49,4.29,554
2005-07,68,NICOLE PETERSON,Shivapuri,India,2005-07-27,2005-08-02,23.95,5,5.35,1.4,2,2,4.47,3.57,555
2005-07,299,JAMES GANNON,Hiroshima,Japan,2005-07-26,2005-08-01,24.94,6,5.58,1.63,2,2,4.47,3.67,556
2005-07,1,MARY SMITH,Sasebo,Japan,2005-07-27,2005-08-02,30.9,10,6.99,1.17,2,2,4.42,8.57,557
2005-07,571,JOHNNIE CHISHOLM,Plock,Poland,2005-07-27,2005-08-02,31.93,7,7.22,1.17,2,2,4.42,6.0,558
2005-07,590,SETH HANNON,al-Manama,Bahrain,2005-07-06,2005-07-12,31.92,8,7.22,1.17,2,2,4.42,6.86,559
2005-07,456,RONNIE RICKETTS,Ziguinchor,Senegal,2005-07-26,2005-08-01,16.96,4,3.96,1.17,2,2,4.29,3.43,560
2005-07,94,NORMA GONZALES,Bislig,Philippines,2005-07-05,2005-07-11,19.96,4,4.66,1.17,2,2,4.29,3.43,561
2005-07,586,KIRK STCLAIR,Tsaotun,Taiwan,2005-07-06,2005-07-12,10.97,3,2.56,0.7,2,2,4.29,4.29,562
2005-07,506,LESLIE SEWARD,Pontianak,Indonesia,2005-07-06,2005-07-12,27.95,5,6.52,1.17,2,2,4.29,4.29,563
2005-07,113,CINDY FISHER,Cuman,Venezuela,2005-07-06,2005-07-12,27.92,8,6.52,1.4,2,2,4.28,5.71,564
2005-07,450,JAY ROBB,Surakarta,Indonesia,2005-07-27,2005-08-02,16.94,6,3.96,0.7,2,2,4.28,8.57,565
2005-07,213,GINA WILLIAMSON,Taizz,Yemen,2005-07-26,2005-08-01,26.93,7,6.52,1.4,2,2,4.13,5.0,566
2005-07,371,BILLY POULIN,Cabuyao,Philippines,2005-07-06,2005-07-12,22.93,7,5.58,1.63,2,2,4.11,4.29,567
2005-07,111,CARMEN OWENS,Caracas,Venezuela,2005-07-01,2005-07-07,21.95,5,5.35,1.4,2,2,4.1,3.57,568
2005-07,26,JESSICA HALL,Citt del Vaticano,Holy See (Vatican City State),2005-07-05,2005-07-11,39.9,10,9.78,1.63,2,2,4.08,6.12,569
2005-07,289,VIOLET RODRIQUEZ,Kowloon and New Kowloon,Hong Kong,2005-07-06,2005-07-12,35.92,8,8.85,1.4,2,2,4.06,5.71,570
2005-07,224,PEARL GARZA,Jodhpur,India,2005-07-05,2005-07-11,14.96,4,3.73,0.7,2,2,4.01,5.71,571
2005-07,523,HARVEY GUAJARDO,Vinh,Vietnam,2005-07-06,2005-07-12,22.95,5,5.82,0.93,2,2,3.94,5.36,572
2005-07,194,KRISTEN CHAVEZ,Hino,Japan,2005-07-04,2005-07-10,17.96,4,4.66,1.17,2,2,3.86,3.43,573
2005-07,395,JOHNNY TURPIN,al-Qadarif,Sudan,2005-07-03,2005-07-09,13.95,5,3.72,1.4,2,2,3.75,3.57,574
2005-07,434,EDDIE TOMLIN,Ozamis,Philippines,2005-07-27,2005-08-02,20.94,6,5.59,0.93,2,2,3.75,6.43,575
2005-07,457,BILL GAVIN,Rockford,United States,2005-07-25,2005-07-31,12.96,4,3.49,0.7,2,2,3.71,5.71,576
2005-07,293,MAE FLETCHER,Donostia-San Sebastin,Spain,2005-07-06,2005-07-12,30.94,6,8.38,1.63,2,2,3.69,3.67,577
2005-07,149,VALERIE BLACK,Brockton,United States,2005-07-26,2005-08-01,28.95,5,7.92,1.63,2,2,3.66,3.06,578
2005-07,163,CATHY SPENCER,Kakamigahara,Japan,2005-07-06,2005-07-12,24.94,6,6.99,1.4,2,2,3.57,4.29,579
2005-07,24,KIMBERLY LEE,Crdoba,Argentina,2005-07-27,2005-08-02,14.94,6,4.19,1.17,2,2,3.57,5.14,580
2005-07,599,AUSTIN CINTRON,Tieli,China,2005-07-06,2005-07-12,16.96,4,4.89,0.93,2,2,3.47,4.29,581
2005-07,338,DENNIS GILMAN,Paarl,South Africa,2005-07-05,2005-07-11,27.93,7,8.15,1.63,2,2,3.43,4.29,582
2005-07,109,EDNA WEST,Klerksdorp,South Africa,2005-07-27,2005-08-02,13.94,6,4.19,0.93,2,2,3.33,6.43,583
2005-07,554,DWAYNE OLVERA,Rajkot,India,2005-07-05,2005-07-11,16.96,4,5.12,0.93,2,2,3.31,4.29,584
2005-07,501,RUBEN GEARY,Lublin,Poland,2005-07-27,2005-08-02,19.94,6,6.29,1.17,2,2,3.17,5.14,585
2005-07,422,MELVIN ELLINGTON,Laohekou,China,2005-07-04,2005-07-10,10.96,4,3.49,0.93,2,2,3.14,4.29,586
2005-07,454,ALEX GRESHAM,Uruapan,Mexico,2005-07-25,2005-07-31,18.95,5,6.29,1.4,2,2,3.01,3.57,587
2005-08,384,ERNEST STEPP,Huaian,China,2005-08-16,2005-08-22,23.94,6,0.7,0.47,2,2,34.43,12.86,1
2005-08,350,JUAN FRALEY,Teboksary,Russian Federation,2005-08-13,2005-08-19,26.93,7,1.16,0.23,2,2,23.13,30.0,2
2005-08,321,KEVIN SCHULER,Birgunj,Nepal,2005-08-17,2005-08-23,42.93,7,1.86,0.47,2,2,23.06,15.0,3
2005-08,327,LARRY THRASHER,Adana,Turkey,2005-08-17,2005-08-23,52.89,11,2.32,0.93,2,2,22.76,11.79,4
2005-08,81,ANDREA HENDERSON,Mahajanga,Madagascar,2005-08-17,2005-08-23,54.89,11,2.56,0.93,2,2,21.46,11.79,5
2005-08,492,LESTER KRAUS,Kanchrapara,India,2005-08-17,2005-08-23,13.96,4,0.7,0.23,2,2,20.01,17.14,6
2005-08,136,ANITA MORALES,Hubli-Dharwad,India,2005-08-17,2005-08-23,31.93,7,1.63,0.47,2,2,19.6,15.0,7
2005-08,319,RONALD WEINER,San Felipe del Progreso,Mexico,2005-08-16,2005-08-22,40.91,9,2.09,0.7,2,2,19.55,12.86,8
2005-08,150,DANIELLE DANIELS,Hidalgo,Mexico,2005-08-15,2005-08-21,62.86,14,3.26,0.93,2,2,19.3,15.0,9
2005-08,93,PHYLLIS FOSTER,Zalantun,China,2005-08-17,2005-08-23,42.89,11,2.33,0.7,2,2,18.44,15.71,10
2005-08,83,LOUISE JENKINS,Springs,South Africa,2005-08-17,2005-08-23,37.93,7,2.09,0.93,2,2,18.14,7.5,11
2005-08,514,FRANKLIN TROUTMAN,Zaoyang,China,2005-08-17,2005-08-23,36.89,11,2.1,0.47,2,2,17.61,23.57,12
2005-08,548,ALLAN CORNISH,Tarlac,Philippines,2005-08-15,2005-08-21,25.95,5,1.63,0.47,2,2,15.93,10.71,13
2005-08,387,JESSE SCHILLING,Lubumbashi,"Congo, The Democratic Republic of the",2005-08-16,2005-08-22,36.91,9,2.32,0.93,2,2,15.88,9.64,14
2005-08,110,TIFFANY JORDAN,Enshi,China,2005-08-16,2005-08-22,17.96,4,1.16,0.7,2,2,15.49,5.71,15
2005-08,465,FLOYD GANDY,Zapopan,Mexico,2005-08-17,2005-08-23,35.93,7,2.33,0.7,2,2,15.44,10.0,16
2005-08,448,MIGUEL BETANCOURT,Erlangen,Germany,2005-08-17,2005-08-23,54.9,10,3.73,0.47,2,2,14.72,21.43,17
2005-08,457,BILL GAVIN,Rockford,United States,2005-08-16,2005-08-22,43.91,9,3.02,0.93,2,2,14.52,9.64,18
2005-08,293,MAE FLETCHER,Donostia-San Sebastin,Spain,2005-08-17,2005-08-23,58.9,10,4.19,1.17,2,2,14.06,8.57,19
2005-08,471,DEAN SAUER,Johannesburg,South Africa,2005-08-17,2005-08-23,48.9,10,3.49,1.4,2,2,14.03,7.14,20
2005-08,262,PATSY DAVIDSON,Portoviejo,Ecuador,2005-08-17,2005-08-23,43.9,10,3.26,0.93,2,2,13.48,10.71,21
2005-08,379,CARLOS COUGHLIN,Bhavnagar,India,2005-08-17,2005-08-23,43.89,11,3.26,0.7,2,2,13.46,15.71,22
2005-08,458,LLOYD DOWD,Tegal,Indonesia,2005-08-17,2005-08-23,24.93,7,1.86,0.7,2,2,13.41,10.0,23
2005-08,464,JEROME KENYON,Rancagua,Chile,2005-08-17,2005-08-23,24.95,5,1.86,0.47,2,2,13.4,10.71,24
2005-08,256,MABEL HOLLAND,Monywa,Myanmar,2005-08-17,2005-08-23,45.9,10,3.49,0.93,2,2,13.15,10.71,25
2005-08,22,LAURA RODRIGUEZ,Sal,Morocco,2005-08-17,2005-08-23,54.9,10,4.42,0.93,2,2,12.41,10.71,26
2005-08,554,DWAYNE OLVERA,Rajkot,India,2005-08-17,2005-08-23,41.9,10,3.5,0.47,2,2,11.99,21.43,27
2005-08,250,JO FOWLER,Oyo,Nigeria,2005-08-16,2005-08-22,24.94,6,2.09,0.7,2,2,11.92,8.57,28
2005-08,430,RAY HOULE,Dzerzinsk,Russian Federation,2005-08-16,2005-08-22,21.93,7,1.86,0.47,2,2,11.78,15.0,29
2005-08,21,MICHELLE CLARK,Tangail,Bangladesh,2005-08-16,2005-08-22,72.86,14,6.28,2.1,2,2,11.6,6.67,30
2005-08,453,CALVIN MARTEL,Maracabo,Venezuela,2005-08-17,2005-08-23,45.9,10,3.96,0.93,2,2,11.6,10.71,31
2005-08,187,BRITTANY RILEY,Sumy,Ukraine,2005-08-17,2005-08-23,63.91,9,5.59,0.93,2,2,11.43,9.64,32
2005-08,147,JOANNE ROBERTSON,Urawa,Japan,2005-08-17,2005-08-23,59.87,13,5.35,1.4,2,2,11.19,9.29,33
2005-08,521,ROLAND SOUTH,Yingkou,China,2005-08-16,2005-08-22,38.9,10,3.49,0.93,2,2,11.14,10.71,34
2005-08,515,ANDRE RAPP,Coquimbo,Chile,2005-08-16,2005-08-22,48.9,10,4.42,1.17,2,2,11.06,8.57,35
2005-08,224,PEARL GARZA,Jodhpur,India,2005-08-17,2005-08-23,32.9,10,3.02,1.17,2,2,10.89,8.57,36
2005-08,474,DUSTIN GILLETTE,Emmen,Netherlands,2005-08-17,2005-08-23,32.91,9,3.02,0.93,2,2,10.88,9.64,37
2005-08,163,CATHY SPENCER,Kakamigahara,Japan,2005-08-17,2005-08-23,42.91,9,3.95,1.4,2,2,10.86,6.43,38
2005-08,558,JIMMIE EGGLESTON,Wroclaw,Poland,2005-08-15,2005-08-21,34.94,6,3.25,1.4,2,2,10.74,4.29,39
2005-08,139,AMBER DIXON,Touliu,Taiwan,2005-08-17,2005-08-23,43.9,10,4.19,1.17,2,2,10.48,8.57,40
2005-08,388,CRAIG MORRELL,Cavite,Philippines,2005-08-17,2005-08-23,50.89,11,4.88,1.63,2,2,10.42,6.73,41
2005-08,26,JESSICA HALL,Citt del Vaticano,Holy See (Vatican City State),2005-08-17,2005-08-23,45.92,8,4.42,1.63,2,2,10.4,4.9,42
2005-08,186,HOLLY FOX,Haldia,India,2005-08-17,2005-08-23,54.87,13,5.35,1.87,2,2,10.26,6.96,43
2005-08,152,ALICIA MILLS,Nagaon,India,2005-08-15,2005-08-21,30.9,10,3.03,0.47,2,2,10.2,21.43,44
2005-08,201,VICKI FIELDS,Witten,Germany,2005-08-17,2005-08-23,37.91,9,3.72,1.4,2,2,10.19,6.43,45
2005-08,226,MAUREEN LITTLE,Asuncin,Paraguay,2005-08-17,2005-08-23,37.9,10,3.72,0.93,2,2,10.18,10.71,46
2005-08,454,ALEX GRESHAM,Uruapan,Mexico,2005-08-17,2005-08-23,44.89,11,4.42,1.17,2,2,10.15,9.43,47
2005-08,103,GLADYS HAMILTON,Ilorin,Nigeria,2005-08-17,2005-08-23,51.9,10,5.12,1.4,2,2,10.14,7.14,48
2005-08,69,JUDY GRAY,Bchar,Algeria,2005-08-17,2005-08-23,32.91,9,3.26,0.93,2,2,10.1,9.64,49
2005-08,434,EDDIE TOMLIN,Ozamis,Philippines,2005-08-16,2005-08-22,48.91,9,4.89,1.4,2,2,10.01,6.43,50
2005-08,503,ANGEL BARCLAY,Ueda,Japan,2005-08-17,2005-08-23,43.87,13,4.42,1.4,2,2,9.93,9.29,51
2005-08,277,OLGA JIMENEZ,Ogbomosho,Nigeria,2005-08-16,2005-08-22,52.9,10,5.35,1.4,2,2,9.88,7.14,52
2005-08,6,JENNIFER DAVIS,Laredo,United States,2005-08-17,2005-08-23,38.91,9,3.95,1.4,2,2,9.84,6.43,53
2005-08,215,JESSIE BANKS,Stara Zagora,Bulgaria,2005-08-17,2005-08-23,24.9,10,2.56,0.93,2,2,9.74,10.71,54
2005-08,367,ADAM GOOCH,Adoni,India,2005-08-15,2005-08-21,44.93,7,4.66,1.17,2,2,9.65,6.0,55
2005-08,535,JAVIER ELROD,NDjamna,Chad,2005-08-17,2005-08-23,53.87,13,5.59,1.4,2,2,9.64,9.29,56
2005-08,184,VIVIAN RUIZ,s-Hertogenbosch,Netherlands,2005-08-17,2005-08-23,39.91,9,4.19,0.93,2,2,9.52,9.64,57
2005-08,586,KIRK STCLAIR,Tsaotun,Taiwan,2005-08-17,2005-08-23,19.92,8,2.09,0.7,2,2,9.52,11.43,58
2005-08,275,CAROLE BARNETT,Peoria,United States,2005-08-17,2005-08-23,50.86,14,5.35,1.4,2,2,9.5,10.0,59
2005-08,279,DIANNE SHELTON,Tabriz,Iran,2005-08-17,2005-08-23,56.88,12,6.05,1.4,2,2,9.4,8.57,60
2005-08,489,RICARDO MEADOR,Okayama,Japan,2005-08-17,2005-08-23,45.91,9,4.89,0.93,2,2,9.39,9.64,61
2005-08,414,VINCENT RALSTON,Allende,Mexico,2005-08-17,2005-08-23,34.9,10,3.72,1.17,2,2,9.38,8.57,62
2005-08,499,MARC OUTLAW,Brindisi,Italy,2005-08-16,2005-08-22,49.9,10,5.35,1.87,2,2,9.33,5.36,63
2005-08,143,LESLIE GORDON,Kilis,Turkey,2005-08-17,2005-08-23,25.95,5,2.79,1.17,2,2,9.31,4.29,64
2005-08,19,RUTH MARTINEZ,Kimberley,South Africa,2005-08-16,2005-08-22,53.92,8,5.82,0.93,2,2,9.26,8.57,65
2005-08,599,AUSTIN CINTRON,Tieli,China,2005-08-17,2005-08-23,27.93,7,3.03,0.7,2,2,9.23,10.0,66
2005-08,308,THOMAS GRIGSBY,Kansas City,United States,2005-08-17,2005-08-23,44.9,10,4.89,1.4,2,2,9.19,7.14,67
2005-08,472,GREG ROBINS,Nam Dinh,Vietnam,2005-08-16,2005-08-22,44.92,8,4.89,0.93,2,2,9.18,8.57,68
2005-08,289,VIOLET RODRIQUEZ,Kowloon and New Kowloon,Hong Kong,2005-08-16,2005-08-22,46.89,11,5.12,1.17,2,2,9.16,9.43,69
2005-08,198,ELSIE KELLEY,Ikerre,Nigeria,2005-08-17,2005-08-23,65.86,14,7.21,2.33,2,2,9.13,6.0,70
2005-08,261,DEANNA BYRD,Tuguegarao,Philippines,2005-08-16,2005-08-22,35.92,8,3.96,0.93,2,2,9.08,8.57,71
2005-08,456,RONNIE RICKETTS,Ziguinchor,Senegal,2005-08-17,2005-08-23,35.92,8,3.96,0.93,2,2,9.08,8.57,72
2005-08,342,HAROLD MARTINO,Boa Vista,Brazil,2005-08-17,2005-08-23,60.86,14,6.74,2.33,2,2,9.03,6.0,73
2005-08,374,JEREMY HURTADO,Vitria de Santo Anto,Brazil,2005-08-16,2005-08-22,41.91,9,4.66,1.17,2,2,9.0,7.71,74
2005-08,296,RAMONA HALE,Patiala,India,2005-08-17,2005-08-23,45.9,10,5.12,1.17,2,2,8.96,8.57,75
2005-08,169,ERICA MATTHEWS,Pingxiang,China,2005-08-17,2005-08-23,28.92,8,3.26,0.93,2,2,8.88,8.57,76
2005-08,15,HELEN HARRIS,Bhopal,India,2005-08-17,2005-08-23,67.86,14,7.68,2.1,2,2,8.84,6.67,77
2005-08,34,REBECCA SCOTT,Kurashiki,Japan,2005-08-15,2005-08-21,36.91,9,4.18,1.63,2,2,8.82,5.51,78
2005-08,541,DARREN WINDHAM,Livorno,Italy,2005-08-17,2005-08-23,44.89,11,5.12,1.17,2,2,8.76,9.43,79
2005-08,461,DEREK BLAKELY,Gingoog,Philippines,2005-08-17,2005-08-23,47.89,11,5.58,2.33,2,2,8.59,4.71,80
2005-08,297,SHERRI RHODES,Ahmadnagar,India,2005-08-17,2005-08-23,43.9,10,5.11,2.1,2,2,8.59,4.76,81
2005-08,146,JAMIE RICE,Sterling Heights,United States,2005-08-17,2005-08-23,45.91,9,5.35,1.4,2,2,8.58,6.43,82
2005-08,210,ELLA OLIVER,Aden,Yemen,2005-08-17,2005-08-23,51.91,9,6.05,1.4,2,2,8.58,6.43,83
2005-08,246,MARIAN MENDOZA,Maring,Brazil,2005-08-17,2005-08-23,27.95,5,3.26,0.7,2,2,8.57,7.14,84
2005-08,390,SHAWN HEATON,Nakhon Sawan,Thailand,2005-08-16,2005-08-22,59.88,12,6.98,1.63,2,2,8.57,7.35,85
2005-08,94,NORMA GONZALES,Bislig,Philippines,2005-08-17,2005-08-23,17.94,6,2.09,0.7,2,2,8.57,8.57,86
2005-08,153,SUZANNE NICHOLS,Jakarta,Indonesia,2005-08-17,2005-08-23,36.91,9,4.42,0.93,2,2,8.34,9.64,87
2005-08,121,JOSEPHINE GOMEZ,Etawah,India,2005-08-17,2005-08-23,61.87,13,7.45,1.87,2,2,8.31,6.96,88
2005-08,569,DAVE GARDINER,Leshan,China,2005-08-17,2005-08-23,57.87,13,6.98,2.1,2,2,8.29,6.19,89
2005-08,439,ALEXANDER FENNELL,Bergamo,Italy,2005-08-17,2005-08-23,55.88,12,6.75,1.87,2,2,8.28,6.43,90
2005-08,413,MARVIN YEE,Berhampore (Baharampur),India,2005-08-17,2005-08-23,26.92,8,3.25,1.4,2,2,8.28,5.71,91
2005-08,512,CECIL VINES,London,United Kingdom,2005-08-17,2005-08-23,53.89,11,6.52,1.63,2,2,8.27,6.73,92
