payment_day,customer_id,customer_name,home_store_id,city_name,country_name,daily_payment_amount,daily_payment_count,rolling_30d_avg_payment_amount,rolling_30d_avg_payment_count,amount_to_30d_avg_ratio,count_to_30d_avg_ratio,related_rental_count,involved_store_ids,involved_staff,involved_staff_count,involved_store_count,country_daily_amount_rank,country_customer_count,country_top_5_percent_cutoff,multiple_staff_or_store_flag
2005-07-26,21,MICHELLE CLARK,1,Tangail,Bangladesh,1.99,1,0.4,0.1,4.99,10.0,1,2,2:Jon Stephens,1,1,1,3,1,0
2005-07-26,427,JESUS MCCARTNEY,2,Guaruj,Brazil,7.99,1,0.77,0.17,10.44,6.0,1,2,2:Jon Stephens,1,1,1,28,2,0
2005-07-26,354,JUSTIN NGO,2,Santo Andr,Brazil,6.98,2,1.1,0.3,6.36,6.67,2,1,1:Mike Hillyer,1,1,2,28,2,0
2005-07-26,228,ALLISON STANLEY,2,Phnom Penh,Cambodia,2.99,1,1.3,0.37,2.31,2.73,1,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-26,463,DARRELL POWER,2,Halifax,Canada,6.99,1,0.27,0.13,26.34,7.5,1,1,1:Mike Hillyer,1,1,1,5,1,0
2005-07-26,435,RICKY SHELBY,2,Junan,China,2.99,1,0.67,0.13,4.49,7.5,1,1,1:Mike Hillyer,1,1,1,53,3,0
2005-07-26,584,SALVADOR TEEL,2,Banjul,Gambia,0.99,1,0.43,0.13,2.29,7.5,1,2,2:Jon Stephens,1,1,1,1,1,0
2005-07-26,502,BRETT CORNWELL,1,Siliguri (Shiliguri),India,8.99,1,1.16,0.23,7.72,4.29,1,2,2:Jon Stephens,1,1,1,60,3,0
2005-07-26,508,MILTON HOWLAND,2,Vijayawada,India,8.99,1,0.77,0.13,11.75,7.5,1,2,2:Jon Stephens,1,1,1,60,3,0
2005-07-26,240,MARLENE WELCH,1,Iwaki,Japan,4.99,1,0.43,0.17,11.56,6.0,1,1,1:Mike Hillyer,1,1,1,31,2,0
2005-07-26,385,PHILLIP HOLM,1,Tama,Japan,4.99,1,0.83,0.17,6.0,6.0,1,2,2:Jon Stephens,1,1,1,31,2,0
2005-07-26,503,ANGEL BARCLAY,1,Ueda,Japan,4.99,1,0.93,0.2,5.36,5.0,1,2,2:Jon Stephens,1,1,1,31,2,0
2005-07-26,306,CHARLES KOWALSKI,1,Sungai Petani,Malaysia,4.99,1,0.7,0.17,7.15,6.0,1,1,1:Mike Hillyer,1,1,1,3,1,0
2005-07-26,373,LOUIS LEONE,1,Tanauan,Philippines,4.99,1,0.9,0.2,5.56,5.0,1,1,1:Mike Hillyer,1,1,1,20,1,0
2005-07-26,393,PHILIP CAUSEY,1,Korolev,Russian Federation,8.99,1,1.16,0.23,7.72,4.29,1,1,1:Mike Hillyer,1,1,1,28,2,0
2005-07-26,487,HECTOR POINDEXTER,2,Pjatigorsk,Russian Federation,2.99,1,0.3,0.1,10.0,10.0,1,1,1:Mike Hillyer,1,1,2,28,2,0
2005-07-26,469,WESLEY BULL,2,Ourense (Orense),Spain,3.99,1,1.46,0.33,2.73,3.0,1,1,1:Mike Hillyer,1,1,1,5,1,0
2005-07-26,200,JEANNE LAWSON,2,Ashgabat,Turkmenistan,3.99,1,0.57,0.17,7.06,6.0,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-26,98,LILLIAN GRIFFIN,1,al-Ayn,United Arab Emirates,2.99,1,0.43,0.07,6.91,15.0,1,2,2:Jon Stephens,1,1,1,3,1,0
2005-07-26,181,ANA BRADLEY,2,Memphis,United States,8.99,1,0.57,0.1,15.89,10.0,1,1,1:Mike Hillyer,1,1,1,36,2,0
2005-07-26,149,VALERIE BLACK,1,Brockton,United States,5.99,1,1.13,0.23,5.3,4.29,1,2,2:Jon Stephens,1,1,2,36,2,0
2005-07-26,290,KRISTINA CHAMBERS,1,Valle de la Pascua,Venezuela,4.99,1,0.8,0.23,6.26,4.29,1,1,1:Mike Hillyer,1,1,1,7,1,0
2005-07-26,470,GORDON ALLARD,1,Hodeida,Yemen,16.98,2,1.5,0.3,11.34,6.67,2,1,1:Mike Hillyer,1,1,1,4,1,0
2005-07-27,218,VERA MCCOY,1,Kabul,Afghanistan,13.98,2,0.3,0.1,46.76,20.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-07-27,176,JUNE CARROLL,1,Skikda,Algeria,13.96,4,0.86,0.17,16.14,24.0,4,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,3,1,1
2005-07-27,320,ANTHONY SCHWAB,2,Tafuna,American Samoa,8.98,2,0.3,0.1,30.03,20.0,2,2,2:Jon Stephens,1,1,1,1,1,0
2005-07-27,528,CLAUDE HERZOG,1,Benguela,Angola,7.99,1,0.9,0.2,8.9,5.0,1,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-27,381,BOBBY BOUDREAU,2,South Hill,Anguilla,2.99,1,0.56,0.23,5.3,4.29,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-27,107,FLORENCE WOODS,1,Merlo,Argentina,12.98,2,1.2,0.27,10.84,7.5,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,13,1,1
2005-07-27,41,STEPHANIE MITCHELL,1,Yerevan,Armenia,11.97,3,0.7,0.13,17.13,22.5,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,1,1,1
2005-07-27,333,ANDREW PURDY,2,Baku,Azerbaijan,8.97,3,0.47,0.17,19.29,18.0,3,2,2:Jon Stephens,1,1,1,2,1,0
2005-07-27,590,SETH HANNON,2,al-Manama,Bahrain,4.99,1,1.06,0.27,4.69,3.75,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-27,332,STEPHEN QUALLS,1,Dhaka,Bangladesh,24.96,4,0.8,0.23,31.29,17.14,4,2,2:Jon Stephens,1,1,1,3,1,0
2005-07-27,527,CORY MEEHAN,1,Mogiljov,Belarus,10.98,2,0.47,0.17,23.61,12.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,2,1,1
2005-07-27,455,JON WILES,2,El Alto,Bolivia,9.98,2,0.9,0.17,11.11,12.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,2,1,1
2005-07-27,591,KENT ARSENAULT,1,Juiz de Fora,Brazil,20.96,4,1.1,0.17,19.08,24.0,4,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,28,2,1
2005-07-27,307,JOSEPH JOY,2,Angra dos Reis,Brazil,13.98,2,1.06,0.23,13.13,8.57,2,1,1:Mike Hillyer,1,1,2,28,2,0
2005-07-27,215,JESSIE BANKS,2,Stara Zagora,Bulgaria,1.99,1,0.7,0.1,2.85,10.0,1,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-27,228,ALLISON STANLEY,2,Phnom Penh,Cambodia,9.98,2,1.4,0.4,7.15,5.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,2,1,1
2005-07-27,352,ALBERT CROUSE,1,Bamenda,Cameroon,22.96,4,0.37,0.07,62.73,60.0,4,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,2,1,1
2005-07-27,410,CURTIS IRBY,2,Richmond Hill,Canada,15.97,3,1.03,0.27,15.49,11.25,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,5,1,1
2005-07-27,45,JANET PHILLIPS,1,Antofagasta,Chile,12.98,2,0.7,0.2,18.6,10.0,2,1,1:Mike Hillyer,1,1,1,3,1,0
2005-07-27,154,MICHELE GRANT,2,Yuncheng,China,14.97,3,0.93,0.27,16.09,11.25,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,53,3,1
2005-07-27,595,TERRENCE GUNDERSON,1,Jinzhou,China,14.96,4,1.36,0.27,10.97,15.0,4,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,2,53,3,1
2005-07-27,564,BOB PFEIFFER,2,Xintai,China,13.98,2,0.13,0.07,105.38,30.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,3,53,3,1
2005-07-27,460,LEON BOSTIC,1,Florencia,Colombia,6.99,1,0.93,0.17,7.5,6.0,1,1,1:Mike Hillyer,1,1,1,6,1,0
2005-07-27,418,JEFF EAST,2,San Felipe de Puerto Plata,Dominican Republic,4.99,1,0.6,0.17,8.34,6.0,1,1,1:Mike Hillyer,1,1,1,3,1,0
2005-07-27,494,RAMON CHOATE,2,Robamba,Ecuador,12.98,2,1.03,0.27,12.59,7.5,2,2,2:Jon Stephens,1,1,1,3,1,0
2005-07-27,423,ALFRED CASILLAS,2,Sawhaj,Egypt,24.950000000000003,5,0.23,0.13,107.54,37.5,5,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,6,1,1
2005-07-27,317,EDWARD BAUGH,2,Trshavn,Faroe Islands,2.99,1,0.66,0.17,4.5,6.0,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-27,35,VIRGINIA GREEN,2,Toulouse,France,4.99,1,1.36,0.37,3.66,2.73,1,1,1:Mike Hillyer,1,1,1,4,1,0
2005-07-27,43,CHRISTINE ROBERTS,2,Faaa,French Polynesia,4.99,1,0.93,0.27,5.36,3.75,1,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-27,584,SALVADOR TEEL,2,Banjul,Gambia,7.98,2,0.46,0.17,17.16,12.0,2,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-27,251,VICKIE BREWER,2,Halle/Saale,Germany,8.99,1,0.83,0.2,10.81,5.0,1,2,2:Jon Stephens,1,1,1,7,1,0
2005-07-27,3,LINDA WILLIAMS,1,Athenai,Greece,16.98,2,0.33,0.07,51.04,30.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,2,1,1
2005-07-27,207,GERTRUDE CASTILLO,1,Nuuk,Greenland,11.98,2,1.26,0.37,9.49,5.45,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-07-27,289,VIOLET RODRIQUEZ,1,Kowloon and New Kowloon,Hong Kong,10.97,3,1.2,0.27,9.16,11.25,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,1,1,1
2005-07-27,592,TERRANCE ROUSH,1,Szkesfehrvr,Hungary,9.97,3,1.06,0.23,9.37,12.86,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-07-27,508,MILTON HOWLAND,2,Vijayawada,India,17.97,3,1.07,0.17,16.87,18.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,60,3,1
2005-07-27,426,BRADLEY MOTLEY,1,Purnea (Purnia),India,15.98,2,0.57,0.13,28.27,15.0,2,1,1:Mike Hillyer,1,1,2,60,3,0
2005-07-27,209,TONYA CHAPMAN,2,Bhilwara,India,15.97,3,1.2,0.27,13.34,11.25,3,1,1:Mike Hillyer,1,1,3,60,3,0
2005-07-27,370,WAYNE TRUONG,2,Gulbarga,India,15.97,3,0.3,0.07,53.35,45.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,3,60,3,1
2005-07-27,524,JARED ELY,1,Purwakarta,Indonesia,13.98,2,0.93,0.17,15.01,12.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,14,1,1
2005-07-27,185,ROBERTA HARPER,1,Shahr-e Kord,Iran,7.98,2,0.87,0.17,9.23,12.0,2,1,1:Mike Hillyer,1,1,1,8,1,0
2005-07-27,579,DARYL LARUE,2,Mosul,Iraq,11.98,2,0.9,0.17,13.34,12.0,2,2,2:Jon Stephens,1,1,1,1,1,0
2005-07-27,102,CRYSTAL FORD,1,Ashdod,Israel,8.97,3,1.76,0.37,5.09,8.18,3,2,2:Jon Stephens,1,1,1,4,1,0
2005-07-27,221,BESSIE MORRISON,1,Syrakusa,Italy,12.97,3,0.97,0.17,13.44,18.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,7,1,1
2005-07-27,240,MARLENE WELCH,1,Iwaki,Japan,18.97,3,0.6,0.2,31.72,15.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,31,2,1
2005-07-27,285,MIRIAM MCKINNEY,1,Otsu,Japan,16.98,2,1.2,0.27,14.18,7.5,2,1,1:Mike Hillyer,1,1,2,31,2,0
2005-07-27,363,ROY WHITING,2,Nyeri,Kenya,2.99,1,1.1,0.23,2.72,4.29,1,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-27,23,SARAH LEWIS,2,Liepaja,Latvia,7.99,1,0.73,0.2,10.93,5.0,1,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-27,81,ANDREA HENDERSON,1,Mahajanga,Madagascar,4.99,1,0.47,0.1,10.72,10.0,1,2,2:Jon Stephens,1,1,1,1,1,0
2005-07-27,166,LYNN PAYNE,1,Lilongwe,Malawi,2.99,1,1.3,0.33,2.31,3.0,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-27,58,JEAN BELL,1,Kuching,Malaysia,14.98,2,0.4,0.1,37.54,20.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,3,1,1
2005-07-27,582,ANDY VANHORN,2,Huejutla de Reyes,Mexico,20.96,4,0.23,0.07,90.09,60.0,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,30,2,1
2005-07-27,323,MATTHEW MAHAN,2,Cuautla,Mexico,10.98,2,0.67,0.17,16.51,12.0,2,2,2:Jon Stephens,1,1,2,30,2,0
2005-07-27,38,MARTHA GONZALEZ,1,Chisinau,Moldova,17.96,4,1.1,0.27,16.37,15.0,4,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,1,1,1
2005-07-27,22,LAURA RODRIGUEZ,1,Sal,Morocco,4.99,1,0.43,0.1,11.54,10.0,1,1,1:Mike Hillyer,1,1,1,3,1,0
2005-07-27,257,MARSHA DOUGLAS,2,Beira,Mozambique,18.950000000000003,5,1.2,0.2,15.82,25.0,5,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,3,1,1
2005-07-27,184,VIVIAN RUIZ,1,s-Hertogenbosch,Netherlands,4.99,1,0.63,0.17,7.9,6.0,1,2,2:Jon Stephens,1,1,1,5,1,0
2005-07-27,415,GLENN PULLEN,1,Amersfoort,Netherlands,4.99,1,0.7,0.17,7.15,6.0,1,1,1:Mike Hillyer,1,1,1,5,1,0
2005-07-27,284,SONIA GREGORY,1,Benin City,Nigeria,14.97,3,1.1,0.2,13.63,15.0,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,13,1,1
2005-07-27,157,DARLENE ROSE,2,Pyongyang,North Korea,10.97,3,0.57,0.17,19.42,18.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,1,1,1
2005-07-27,498,GENE SANBORN,1,Salala,Oman,16.97,3,0.7,0.27,24.34,11.25,3,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-27,223,MELINDA FERNANDEZ,1,Mandi Bahauddin,Pakistan,5.99,1,0.5,0.13,12.01,7.5,1,2,2:Jon Stephens,1,1,1,5,1,0
2005-07-27,226,MAUREEN LITTLE,2,Asuncin,Paraguay,9.98,2,0.87,0.17,11.54,12.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,3,1,1
2005-07-27,122,THELMA MURRAY,1,Lima,Peru,10.98,2,1.03,0.27,10.65,7.5,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,4,1,1
2005-07-27,236,MARCIA DEAN,1,Tanza,Philippines,10.97,3,1.06,0.33,10.32,9.0,3,2,2:Jon Stephens,1,1,1,20,1,0
2005-07-27,434,EDDIE TOMLIN,1,Ozamis,Philippines,10.97,3,0.8,0.13,13.74,22.5,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,20,1,1
2005-07-27,380,RUSSELL BRINSON,1,Tychy,Poland,15.96,4,0.57,0.17,28.25,24.0,4,2,2:Jon Stephens,1,1,1,8,1,0
2005-07-27,360,RALPH MADRIGAL,2,Arecibo,Puerto Rico,12.98,2,0.96,0.23,13.46,8.57,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,2,1,1
2005-07-27,230,JOY GEORGE,2,Botosani,Romania,9.98,2,0.73,0.23,13.65,8.57,2,2,2:Jon Stephens,1,1,1,2,1,0
2005-07-27,462,WARREN SHERROD,2,Usolje-Sibirskoje,Russian Federation,15.98,2,1.0,0.2,16.01,10.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,28,2,1
2005-07-27,191,JEANETTE GREENE,1,Novoterkassk,Russian Federation,13.97,3,0.5,0.1,28.0,30.0,3,1,1:Mike Hillyer,1,1,2,28,2,0
2005-07-27,326,JOSE ANDREW,1,Kingstown,Saint Vincent and the Grenadines,2.99,1,0.5,0.1,5.99,10.0,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-27,70,CHRISTINA RAMIREZ,2,al-Hawiya,Saudi Arabia,12.98,2,0.23,0.07,55.79,30.0,2,2,2:Jon Stephens,1,1,1,5,1,0
2005-07-27,456,RONNIE RICKETTS,2,Ziguinchor,Senegal,2.99,1,0.57,0.17,5.29,6.0,1,2,2:Jon Stephens,1,1,1,1,1,0
2005-07-27,357,KEITH RICO,1,Bratislava,Slovakia,8.98,2,0.8,0.23,11.26,8.57,2,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-27,145,LUCILLE HOLMES,1,Soshanguve,South Africa,10.98,2,1.3,0.3,8.47,6.67,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,11,1,1
2005-07-27,245,COURTNEY DAY,1,Uijongbu,South Korea,17.950000000000003,5,0.67,0.17,26.99,30.0,5,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,5,1,1
2005-07-27,469,WESLEY BULL,2,Ourense (Orense),Spain,13.98,2,1.6,0.37,8.76,5.45,2,2,2:Jon Stephens,1,1,1,5,1,0
2005-07-27,408,MANUEL MURRELL,1,Jaffna,Sri Lanka,4.99,1,0.47,0.17,10.73,6.0,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-27,50,DIANE COLLINS,1,Omdurman,Sudan,4.99,1,1.33,0.23,3.75,4.29,1,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-27,61,KATHERINE RIVERA,2,Basel,Switzerland,9.98,2,0.0,0.0,,,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,3,1,1
2005-07-27,348,ROGER QUINTANILLA,2,Hsichuh,Taiwan,9.98,2,1.33,0.3,7.5,6.67,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,10,1,1
2005-07-27,190,YOLANDA WEAVER,2,Tabora,Tanzania,13.97,3,0.43,0.1,32.31,30.0,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,3,1,1
2005-07-27,390,SHAWN HEATON,1,Nakhon Sawan,Thailand,9.98,2,0.9,0.23,11.12,8.57,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,3,1,1
2005-07-27,344,HENRY BILLINGSLEY,1,Nukualofa,Tonga,4.99,1,0.53,0.1,9.37,10.0,1,2,2:Jon Stephens,1,1,1,1,1,0
2005-07-27,172,BERNICE WILLIS,1,Batman,Turkey,16.96,4,1.1,0.2,15.45,20.0,4,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,15,1,1
2005-07-27,200,JEANNE LAWSON,2,Ashgabat,Turkmenistan,2.99,1,0.7,0.2,4.28,5.0,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-27,105,DAWN SULLIVAN,1,Funafuti,Tuvalu,2.99,1,0.77,0.17,3.91,6.0,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-27,545,JULIO NOLAND,2,Konotop,Ukraine,5.99,1,0.73,0.13,8.18,7.5,1,1,1:Mike Hillyer,1,1,1,6,1,0
2005-07-27,292,MISTY LAMBERT,2,Sharja,United Arab Emirates,11.97,3,1.1,0.23,10.9,12.86,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,3,1,1
2005-07-27,252,MATTIE HOFFMAN,2,London,United Kingdom,6.970000000000001,3,0.2,0.13,35.08,22.5,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,9,1,1
2005-07-27,2,PATRICIA JOHNSON,1,San Bernardino,United States,16.97,3,0.33,0.07,51.01,45.0,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,36,2,1
2005-07-27,526,KARL SEAL,2,Cape Coral,United States,16.96,4,1.4,0.3,12.14,13.33,4,2,2:Jon Stephens,1,1,2,36,2,0
2005-07-27,113,CINDY FISHER,2,Cuman,Venezuela,8.98,2,0.93,0.27,9.65,7.5,2,2,2:Jon Stephens,1,1,1,7,1,0
2005-07-27,532,NEIL RENNER,2,Cam Ranh,Vietnam,7.98,2,1.76,0.33,4.53,6.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,6,1,1
2005-07-27,406,NATHAN RUNYON,1,Charlotte Amalie,"Virgin Islands, U.S.",23.96,4,0.5,0.17,48.08,24.0,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-07-27,303,WILLIAM SATTERFIELD,2,Sanaa,Yemen,7.98,2,0.67,0.13,11.99,15.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,4,1,1
2005-07-27,438,BARRY LOVELACE,1,Kitwe,Zambia,11.97,3,1.16,0.27,10.28,11.25,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-07-28,176,JUNE CARROLL,1,Skikda,Algeria,5.99,1,1.33,0.3,4.5,3.33,1,1,1:Mike Hillyer,1,1,1,3,1,0
2005-07-28,320,ANTHONY SCHWAB,2,Tafuna,American Samoa,9.98,2,0.6,0.17,16.68,12.0,2,2,2:Jon Stephens,1,1,1,1,1,0
2005-07-28,528,CLAUDE HERZOG,1,Benguela,Angola,4.99,1,1.16,0.23,4.29,4.29,1,2,2:Jon Stephens,1,1,1,2,1,0
2005-07-28,381,BOBBY BOUDREAU,2,South Hill,Anguilla,2.99,1,0.66,0.27,4.5,3.75,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-28,89,JULIA FLORES,1,La Plata,Argentina,15.96,4,1.33,0.27,11.99,15.0,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,13,1,1
2005-07-28,41,STEPHANIE MITCHELL,1,Yerevan,Armenia,17.96,4,1.1,0.23,16.36,17.14,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-07-28,159,JILL HAWKINS,1,Linz,Austria,2.99,1,0.57,0.13,5.29,7.5,1,2,2:Jon Stephens,1,1,1,3,1,0
2005-07-28,590,SETH HANNON,2,al-Manama,Bahrain,8.98,2,1.23,0.3,7.3,6.67,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-07-28,332,STEPHEN QUALLS,1,Dhaka,Bangladesh,15.98,2,1.63,0.37,9.81,5.45,2,2,2:Jon Stephens,1,1,1,3,1,0
2005-07-28,144,CLARA SHAW,1,Molodetno,Belarus,4.98,2,2.13,0.33,2.34,6.0,2,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-28,455,JON WILES,2,El Alto,Bolivia,5.99,1,1.23,0.23,4.87,4.29,1,2,2:Jon Stephens,1,1,1,2,1,0
2005-07-28,443,FRANCISCO SKIDMORE,2,So Leopoldo,Brazil,18.98,2,0.77,0.17,24.81,12.0,2,1,1:Mike Hillyer,1,1,1,28,2,0
2005-07-28,314,GEORGE LINTON,1,Sorocaba,Brazil,11.97,3,1.1,0.37,10.92,8.18,3,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,2,28,2,1
2005-07-28,91,LOIS BUTLER,2,Bandar Seri Begawan,Brunei,5.98,2,1.3,0.4,4.61,5.0,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-07-28,516,ELMER NOE,2,Battambang,Cambodia,9.98,2,0.6,0.1,16.66,20.0,2,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-28,352,ALBERT CROUSE,1,Bamenda,Cameroon,8.98,2,1.13,0.2,7.94,10.0,2,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-28,436,TROY QUIGLEY,1,Vancouver,Canada,15.98,2,0.66,0.23,24.05,8.57,2,2,2:Jon Stephens,1,1,1,5,1,0
2005-07-28,45,JANET PHILLIPS,1,Antofagasta,Chile,3.99,1,1.13,0.27,3.53,3.75,1,1,1:Mike Hillyer,1,1,1,3,1,0
2005-07-28,389,ALAN KAHN,1,Emeishan,China,13.98,2,0.83,0.23,16.82,8.57,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,53,3,1
2005-07-28,533,JESSIE MILAM,1,Binzhou,China,11.98,2,1.1,0.2,10.91,10.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,2,53,3,1
2005-07-28,138,HAZEL WARREN,1,Hohhot,China,11.97,3,0.6,0.23,20.03,12.86,3,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,3,53,3,1
2005-07-28,87,WANDA PATTERSON,1,Sincelejo,Colombia,7.99,1,0.83,0.17,9.61,6.0,1,2,2:Jon Stephens,1,1,1,6,1,0
2005-07-28,375,AARON SELBY,2,Mwene-Ditu,"Congo, The Democratic Republic of the",4.99,1,0.5,0.1,10.0,10.0,1,1,1:Mike Hillyer,1,1,1,2,1,0
2005-07-28,258,MYRTLE FLEMING,1,Santiago de los Caballeros,Dominican Republic,2.99,1,1.06,0.23,2.81,4.29,1,1,1:Mike Hillyer,1,1,1,3,1,0
2005-07-28,437,RANDALL NEUMANN,2,La Romana,Dominican Republic,2.99,1,0.9,0.2,3.33,5.0,1,2,2:Jon Stephens,1,1,1,3,1,0
2005-07-28,589,TRACY HERRMANN,1,Loja,Ecuador,10.98,2,0.6,0.2,18.36,10.0,2,2,2:Jon Stephens,1,1,1,3,1,0
2005-07-28,491,RICK MATTOX,2,Mit Ghamr,Egypt,14.98,2,1.26,0.23,11.85,8.57,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,6,1,1
2005-07-28,444,MARCUS HIDALGO,2,Tartu,Estonia,3.99,1,0.73,0.2,5.46,5.0,1,2,2:Jon Stephens,1,1,1,1,1,0
2005-07-28,392,SEAN DOUGLASS,2,Addis Abeba,Ethiopia,4.98,2,0.23,0.1,21.43,20.0,2,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-28,317,EDWARD BAUGH,2,Trshavn,Faroe Islands,2.99,1,0.76,0.2,3.91,5.0,1,2,2:Jon Stephens,1,1,1,1,1,0
2005-07-28,298,ERIKA PENA,1,Oulu,Finland,8.98,2,0.6,0.23,15.03,8.57,2,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,1,1,1
2005-07-28,65,ROSE HOWARD,2,Cayenne,French Guiana,6.99,1,0.63,0.17,11.07,6.0,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-28,56,GLORIA COOK,1,Papeete,French Polynesia,8.98,2,0.93,0.2,9.64,10.0,2,"1,2","1:Mike Hillyer,2:Jon Stephens",2,2,1,2,1,1
2005-07-28,584,SALVADOR TEEL,2,Banjul,Gambia,4.99,1,0.73,0.23,6.83,4.29,1,1,1:Mike Hillyer,1,1,1,1,1,0
2005-07-28,114,GRACE ELLIS,2,Duisburg,Germany,5.99,1,1.16,0.37,5.15,2.73,1,2,2:Jon Stephens,1,1,1,7,1,0
2005-07-28,3,LINDA WILLIAMS,1,Athenai,Greece,24.96,4,0.9,0.13,27.77,30.0,4,"2,1","2:Jon Stephens,1:Mike Hillyer",2,2,1,2,1,1
