suspicious_payment_sum_rank,customer_id,customer_name,customer_city,customer_country,window_start_date,window_end_date,window_sum_7d,window_count_7d,avg_prev30_window_sum_7d,avg_prev30_window_count_7d,sum_spike_ratio,payment_staff,payment_stores,distinct_rented_films,total_suspicious_payment_sum
199,84,SARA PERRY,Atlixco,Mexico,2005-07-05,2005-07-11,39.93,7,10.46,4.0,3.82,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,39.93
199,510,BEN EASTER,Kamyin,Russian Federation,2005-07-26,2005-08-01,39.93,7,9.73,2.5,4.11,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,39.93
199,510,BEN EASTER,Kamyin,Russian Federation,2005-07-25,2005-07-31,31.94,6,9.73,2.5,3.28,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,39.93
199,510,BEN EASTER,Kamyin,Russian Federation,2005-07-24,2005-07-30,30.95,5,9.73,2.5,3.18,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,39.93
199,50,DIANE COLLINS,Omdurman,Sudan,2005-07-04,2005-07-10,29.95,5,7.64,2.33,3.92,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,39.93
200,142,APRIL BURNS,Dundee,United Kingdom,2005-07-27,2005-08-02,39.92,8,8.98,2.33,4.45,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,39.92
200,559,EVERETT BANDA,Bilbays,Egypt,2005-08-17,2005-08-23,39.92,8,12.38,4.86,3.22,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,39.92
200,142,APRIL BURNS,Dundee,United Kingdom,2005-07-24,2005-07-30,27.94,6,8.98,2.33,3.11,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,39.92
201,334,RAYMOND MCWHORTER,Sumqayit,Azerbaijan,2005-07-06,2005-07-12,39.92,8,10.48,2.5,3.81,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,39.92
201,355,TERRY GRISSOM,Matsue,Japan,2005-07-06,2005-07-12,39.92,8,2.49,1.5,16.06,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,39.92
201,355,TERRY GRISSOM,Matsue,Japan,2005-07-05,2005-07-11,31.94,6,2.49,1.5,12.85,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,39.92
202,58,JEAN BELL,Kuching,Malaysia,2005-07-27,2005-08-02,39.91,9,8.98,2.0,4.44,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,39.91
202,58,JEAN BELL,Kuching,Malaysia,2005-07-26,2005-08-01,32.92,8,8.98,2.0,3.67,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,39.91
202,58,JEAN BELL,Kuching,Malaysia,2005-07-25,2005-07-31,26.94,6,8.98,2.0,3.0,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,39.91
203,30,MELISSA KING,Lungtan,Taiwan,2005-07-05,2005-07-11,39.91,9,11.47,3.5,3.48,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,39.91
203,348,ROGER QUINTANILLA,Hsichuh,Taiwan,2005-07-04,2005-07-10,36.92,8,9.31,2.0,3.96,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,39.91
203,348,ROGER QUINTANILLA,Hsichuh,Taiwan,2005-07-03,2005-07-09,35.93,7,9.31,2.0,3.86,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,39.91
203,348,ROGER QUINTANILLA,Hsichuh,Taiwan,2005-07-06,2005-07-12,34.92,8,8.23,1.75,4.24,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,39.91
203,348,ROGER QUINTANILLA,Hsichuh,Taiwan,2005-07-02,2005-07-08,30.94,6,9.31,2.0,3.32,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,39.91
204,274,NAOMI JENNINGS,Karnal,India,2005-07-27,2005-08-02,39.9,10,10.73,2.5,3.72,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",10,39.9
205,340,PATRICK NEWSOM,Hanoi,Vietnam,2005-07-27,2005-08-02,39.89,11,6.48,2.5,6.16,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",11,39.89
205,340,PATRICK NEWSOM,Hanoi,Vietnam,2005-07-26,2005-08-01,38.9,10,6.48,2.5,6.01,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",10,39.89
205,340,PATRICK NEWSOM,Hanoi,Vietnam,2005-07-25,2005-07-31,21.94,6,6.48,2.5,3.39,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,39.89
206,132,ESTHER CRAWFORD,Botshabelo,South Africa,2005-07-05,2005-07-11,39.89,11,9.47,3.5,4.21,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",11,39.89
206,132,ESTHER CRAWFORD,Botshabelo,South Africa,2005-07-04,2005-07-10,32.9,10,9.47,3.5,3.48,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",10,39.89
207,203,TARA RYAN,Gorontalo,Indonesia,2005-07-26,2005-08-01,38.93,7,5.99,1.5,6.5,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,38.93
207,520,MITCHELL WESTMORELAND,Nha Trang,Vietnam,2005-07-05,2005-07-11,38.93,7,7.31,2.0,5.32,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,38.93
207,520,MITCHELL WESTMORELAND,Nha Trang,Vietnam,2005-07-04,2005-07-10,35.94,6,7.31,2.0,4.91,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,38.93
207,203,TARA RYAN,Gorontalo,Indonesia,2005-07-24,2005-07-30,31.95,5,5.99,1.5,5.34,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,38.93
208,484,ROBERTO VU,Yinchuan,China,2005-07-06,2005-07-12,38.92,8,10.31,2.33,3.77,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,38.92
208,484,ROBERTO VU,Yinchuan,China,2005-07-05,2005-07-11,31.93,7,10.31,2.33,3.1,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,38.92
209,412,ALLEN BUTTERFIELD,Hoshiarpur,India,2005-07-27,2005-08-02,38.92,8,1.49,1.5,26.21,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,38.92
209,480,COREY HAUSER,Gaziantep,Turkey,2005-07-27,2005-08-02,38.92,8,10.98,2.0,3.54,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,38.92
209,412,ALLEN BUTTERFIELD,Hoshiarpur,India,2005-07-26,2005-08-01,33.93,7,1.49,1.5,22.85,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,38.92
209,412,ALLEN BUTTERFIELD,Hoshiarpur,India,2005-07-25,2005-07-31,24.95,5,1.49,1.5,16.8,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,38.92
210,6,JENNIFER DAVIS,Laredo,United States,2005-08-17,2005-08-23,38.91,9,9.96,3.75,3.91,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,38.91
210,145,LUCILLE HOLMES,Soshanguve,South Africa,2005-07-05,2005-07-11,38.91,9,5.49,1.5,7.09,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,38.91
210,598,WADE DELVALLE,Lausanne,Switzerland,2005-07-06,2005-07-12,38.91,9,2.99,1.0,13.01,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,38.91
210,145,LUCILLE HOLMES,Soshanguve,South Africa,2005-07-02,2005-07-08,32.94,6,5.49,1.5,6.01,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,38.91
210,6,JENNIFER DAVIS,Laredo,United States,2005-08-15,2005-08-21,31.93,7,9.96,3.75,3.21,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,38.91
210,598,WADE DELVALLE,Lausanne,Switzerland,2005-07-04,2005-07-10,23.95,5,2.99,1.0,8.01,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,38.91
211,498,GENE SANBORN,Salala,Oman,2005-07-27,2005-08-02,38.91,9,12.79,4.67,3.04,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,38.91
212,276,BRANDY GRAVES,Warren,United States,2005-07-27,2005-08-02,38.9,10,6.98,2.33,5.58,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",10,38.9
212,276,BRANDY GRAVES,Warren,United States,2005-07-26,2005-08-01,35.91,9,6.98,2.33,5.15,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",9,38.9
212,276,BRANDY GRAVES,Warren,United States,2005-07-25,2005-07-31,31.93,7,6.98,2.33,4.58,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,38.9
212,276,BRANDY GRAVES,Warren,United States,2005-07-24,2005-07-30,25.94,6,6.98,2.33,3.72,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,38.9
213,228,ALLISON STANLEY,Phnom Penh,Cambodia,2005-07-05,2005-07-11,38.89,11,8.73,2.5,4.46,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",11,38.89
213,228,ALLISON STANLEY,Phnom Penh,Cambodia,2005-07-04,2005-07-10,36.9,10,8.73,2.5,4.23,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",10,38.89
213,228,ALLISON STANLEY,Phnom Penh,Cambodia,2005-07-03,2005-07-09,35.91,9,8.73,2.5,4.12,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",9,38.89
213,228,ALLISON STANLEY,Phnom Penh,Cambodia,2005-07-02,2005-07-08,27.93,7,8.73,2.5,3.2,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,38.89
214,83,LOUISE JENKINS,Springs,South Africa,2005-08-17,2005-08-23,37.93,7,5.98,2.5,6.35,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,37.93
214,174,YVONNE WATKINS,Ocumare del Tuy,Venezuela,2005-07-26,2005-08-01,37.93,7,6.98,2.0,5.43,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,37.93
214,83,LOUISE JENKINS,Springs,South Africa,2005-08-14,2005-08-20,26.95,5,5.98,2.5,4.51,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,37.93
215,20,SHARON ROBINSON,Mardan,Pakistan,2005-07-27,2005-08-02,37.92,8,12.3,3.33,3.08,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,37.92
215,206,TERRI VASQUEZ,Blumenau,Brazil,2005-07-05,2005-07-11,37.92,8,6.65,2.0,5.71,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,37.92
215,206,TERRI VASQUEZ,Blumenau,Brazil,2005-07-02,2005-07-08,26.94,6,6.65,2.0,4.05,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,37.92
215,206,TERRI VASQUEZ,Blumenau,Brazil,2005-07-01,2005-07-07,21.95,5,6.65,2.0,3.3,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,37.92
216,337,JERRY JORDON,Onomichi,Japan,2005-07-06,2005-07-12,37.92,8,10.98,2.0,3.45,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,37.92
216,337,JERRY JORDON,Onomichi,Japan,2005-07-05,2005-07-11,34.93,7,10.98,2.0,3.18,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,37.92
217,201,VICKI FIELDS,Witten,Germany,2005-08-17,2005-08-23,37.91,9,7.37,3.2,5.15,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",9,37.91
217,217,AGNES BISHOP,Sambhal,India,2005-07-27,2005-08-02,37.91,9,9.48,2.5,4.0,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",9,37.91
217,219,WILLIE HOWELL,Vicente Lpez,Argentina,2005-07-06,2005-07-12,37.91,9,4.49,1.5,8.45,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",9,37.91
217,219,WILLIE HOWELL,Vicente Lpez,Argentina,2005-07-05,2005-07-11,35.92,8,4.49,1.5,8.01,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,37.91
217,217,AGNES BISHOP,Sambhal,India,2005-07-26,2005-08-01,34.92,8,9.48,2.5,3.69,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,37.91
217,201,VICKI FIELDS,Witten,Germany,2005-08-16,2005-08-22,28.93,7,7.37,3.2,3.93,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,37.91
217,219,WILLIE HOWELL,Vicente Lpez,Argentina,2005-07-04,2005-07-10,27.94,6,4.49,1.5,6.23,Jon Stephens (#2),store #2,6,37.91
217,201,VICKI FIELDS,Witten,Germany,2005-08-15,2005-08-21,25.94,6,7.37,3.2,3.52,Jon Stephens (#2),store #2,6,37.91
217,201,VICKI FIELDS,Witten,Germany,2005-08-14,2005-08-20,22.95,5,7.37,3.2,3.11,Jon Stephens (#2),store #2,5,37.91
217,219,WILLIE HOWELL,Vicente Lpez,Argentina,2005-07-03,2005-07-09,19.95,5,4.49,1.5,4.45,Jon Stephens (#2),store #2,5,37.91
218,534,CHRISTIAN JUNG,Amroha,India,2005-07-27,2005-08-02,37.91,9,5.49,1.5,6.91,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",9,37.91
218,534,CHRISTIAN JUNG,Amroha,India,2005-07-26,2005-08-01,31.92,8,5.49,1.5,5.82,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,37.91
218,534,CHRISTIAN JUNG,Amroha,India,2005-07-24,2005-07-30,17.95,5,5.49,1.5,3.27,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,37.91
219,91,LOIS BUTLER,Bandar Seri Begawan,Brunei,2005-07-06,2005-07-12,37.89,11,9.23,2.5,4.11,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",11,37.89
219,91,LOIS BUTLER,Bandar Seri Begawan,Brunei,2005-07-05,2005-07-11,34.9,10,9.23,2.5,3.78,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",10,37.89
220,207,GERTRUDE CASTILLO,Nuuk,Greenland,2005-07-06,2005-07-12,37.89,11,3.99,1.0,9.5,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",11,37.89
220,207,GERTRUDE CASTILLO,Nuuk,Greenland,2005-07-04,2005-07-10,30.91,9,3.99,1.0,7.75,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",9,37.89
220,207,GERTRUDE CASTILLO,Nuuk,Greenland,2005-07-03,2005-07-09,29.92,8,3.99,1.0,7.5,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,37.89
220,207,GERTRUDE CASTILLO,Nuuk,Greenland,2005-07-02,2005-07-08,22.95,5,3.99,1.0,5.75,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,37.89
221,71,KATHY JAMES,Baybay,Philippines,2005-07-06,2005-07-12,36.92,8,8.31,2.0,4.44,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,36.92
221,71,KATHY JAMES,Baybay,Philippines,2005-07-05,2005-07-11,30.93,7,8.31,2.0,3.72,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,36.92
221,71,KATHY JAMES,Baybay,Philippines,2005-07-04,2005-07-10,29.94,6,8.31,2.0,3.6,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,36.92
222,387,JESSE SCHILLING,Lubumbashi,"Congo, The Democratic Republic of the",2005-08-16,2005-08-22,36.91,9,4.98,2.33,7.42,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",9,36.91
222,387,JESSE SCHILLING,Lubumbashi,"Congo, The Democratic Republic of the",2005-08-15,2005-08-21,35.92,8,4.98,2.33,7.22,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,36.91
222,387,JESSE SCHILLING,Lubumbashi,"Congo, The Democratic Republic of the",2005-08-14,2005-08-20,29.93,7,4.98,2.33,6.01,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,36.91
222,387,JESSE SCHILLING,Lubumbashi,"Congo, The Democratic Republic of the",2005-08-13,2005-08-19,23.95,5,4.98,2.33,4.81,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,36.91
223,335,GREGORY MAULDIN,Sousse,Tunisia,2005-07-06,2005-07-12,36.9,10,4.99,1.0,7.39,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",10,36.9
223,335,GREGORY MAULDIN,Sousse,Tunisia,2005-07-04,2005-07-10,27.92,8,4.99,1.0,5.6,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,36.9
223,335,GREGORY MAULDIN,Sousse,Tunisia,2005-07-03,2005-07-09,24.93,7,4.99,1.0,5.0,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,36.9
223,335,GREGORY MAULDIN,Sousse,Tunisia,2005-07-01,2005-07-07,18.95,5,4.99,1.0,3.8,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,36.9
224,563,KEN PREWITT,Bucuresti,Romania,2005-07-05,2005-07-11,36.89,11,5.49,1.5,6.73,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",11,36.89
224,563,KEN PREWITT,Bucuresti,Romania,2005-07-03,2005-07-09,33.9,10,5.49,1.5,6.18,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",10,36.89
224,563,KEN PREWITT,Bucuresti,Romania,2005-07-02,2005-07-08,32.91,9,5.49,1.5,6.0,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,36.89
225,485,CLYDE TOBIAS,Shaoguan,China,2005-07-06,2005-07-12,36.89,11,11.98,2.0,3.08,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",11,36.89
226,514,FRANKLIN TROUTMAN,Zaoyang,China,2005-08-17,2005-08-23,36.89,11,6.99,1.5,5.28,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",11,36.89
226,514,FRANKLIN TROUTMAN,Zaoyang,China,2005-08-15,2005-08-21,27.91,9,6.99,1.5,4.0,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,36.89
226,514,FRANKLIN TROUTMAN,Zaoyang,China,2005-08-14,2005-08-20,25.92,8,6.99,1.5,3.71,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,36.89
226,514,FRANKLIN TROUTMAN,Zaoyang,China,2005-08-13,2005-08-19,24.93,7,6.99,1.5,3.57,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,36.89
227,44,MARIE TURNER,Lipetsk,Russian Federation,2005-07-04,2005-07-10,35.94,6,9.48,2.5,3.79,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,35.94
227,257,MARSHA DOUGLAS,Beira,Mozambique,2005-07-06,2005-07-12,35.94,6,3.49,1.5,10.31,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,35.94
227,272,KAY CALDWELL,Yantai,China,2005-07-27,2005-08-02,35.94,6,6.98,2.0,5.15,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,35.94
227,311,PAUL TROUT,Kursk,Russian Federation,2005-07-26,2005-08-01,35.94,6,9.65,2.0,3.73,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,35.94
227,272,KAY CALDWELL,Yantai,China,2005-07-26,2005-08-01,32.95,5,6.98,2.0,4.72,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,35.94
227,311,PAUL TROUT,Kursk,Russian Federation,2005-07-25,2005-07-31,30.95,5,9.65,2.0,3.21,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,35.94
227,257,MARSHA DOUGLAS,Beira,Mozambique,2005-07-05,2005-07-11,29.95,5,3.49,1.5,8.59,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,35.94
228,465,FLOYD GANDY,Zapopan,Mexico,2005-08-17,2005-08-23,35.93,7,6.65,2.0,5.41,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,35.93
228,555,DWIGHT LOMBARDI,Chatsworth,South Africa,2005-07-27,2005-08-02,35.93,7,2.99,1.0,12.02,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,35.93
228,465,FLOYD GANDY,Zapopan,Mexico,2005-08-13,2005-08-19,26.95,5,6.65,2.0,4.05,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,35.93
228,555,DWIGHT LOMBARDI,Chatsworth,South Africa,2005-07-25,2005-07-31,26.95,5,2.99,1.0,9.01,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,35.93
229,209,TONYA CHAPMAN,Bhilwara,India,2005-07-05,2005-07-11,35.92,8,11.64,2.33,3.09,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,35.92
229,235,JACKIE LYNCH,Buenaventura,Colombia,2005-07-06,2005-07-12,35.92,8,5.49,1.5,6.55,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,35.92
229,402,LUIS YANEZ,Brest,France,2005-07-05,2005-07-11,35.92,8,9.31,2.0,3.86,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,35.92
229,209,TONYA CHAPMAN,Bhilwara,India,2005-07-03,2005-07-09,34.93,7,11.64,2.33,3.0,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,35.92
229,235,JACKIE LYNCH,Buenaventura,Colombia,2005-07-05,2005-07-11,30.93,7,5.49,1.5,5.64,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,35.92
229,402,LUIS YANEZ,Brest,France,2005-07-03,2005-07-09,28.94,6,9.31,2.0,3.11,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,35.92
229,235,JACKIE LYNCH,Buenaventura,Colombia,2005-07-04,2005-07-10,22.95,5,5.49,1.5,4.18,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,35.92
230,398,ANTONIO MEEK,Bag,Brazil,2005-07-27,2005-08-02,35.92,8,5.99,1.0,6.0,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,35.92
230,398,ANTONIO MEEK,Bag,Brazil,2005-07-26,2005-08-01,30.93,7,5.99,1.0,5.16,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,35.92
230,398,ANTONIO MEEK,Bag,Brazil,2005-07-25,2005-07-31,27.94,6,5.99,1.0,4.66,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,35.92
230,398,ANTONIO MEEK,Bag,Brazil,2005-07-24,2005-07-30,25.95,5,5.99,1.0,4.33,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,35.92
231,213,GINA WILLIAMSON,Taizz,Yemen,2005-06-15,2005-06-21,35.91,9,0.99,1.0,36.27,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,35.91
231,213,GINA WILLIAMSON,Taizz,Yemen,2005-06-14,2005-06-20,29.93,7,0.99,1.0,30.23,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,35.91
231,213,GINA WILLIAMSON,Taizz,Yemen,2005-06-13,2005-06-19,19.95,5,0.99,1.0,20.15,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,35.91
232,375,AARON SELBY,Mwene-Ditu,"Congo, The Democratic Republic of the",2005-07-27,2005-08-02,35.91,9,11.31,2.0,3.17,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,35.91
233,168,REGINA BERRY,Jinchang,China,2005-07-06,2005-07-12,35.91,9,4.99,1.0,7.2,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,35.91
233,168,REGINA BERRY,Jinchang,China,2005-07-05,2005-07-11,30.93,7,4.99,1.0,6.2,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,35.91
233,168,REGINA BERRY,Jinchang,China,2005-07-04,2005-07-10,24.94,6,4.99,1.0,5.0,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,35.91
233,168,REGINA BERRY,Jinchang,China,2005-07-03,2005-07-09,18.95,5,4.99,1.0,3.8,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,35.91
234,585,PERRY SWAFFORD,Quilmes,Argentina,2005-07-06,2005-07-12,34.94,6,10.97,3.0,3.19,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,34.94
235,59,CHERYL MURPHY,Mysore,India,2005-07-04,2005-07-10,34.93,7,6.98,2.0,5.0,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,34.93
235,59,CHERYL MURPHY,Mysore,India,2005-07-03,2005-07-09,29.94,6,6.98,2.0,4.29,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,34.93
236,338,DENNIS GILMAN,Paarl,South Africa,2005-06-15,2005-06-21,34.93,7,0.99,1.0,35.28,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,34.93
236,338,DENNIS GILMAN,Paarl,South Africa,2005-06-12,2005-06-18,28.94,6,0.99,1.0,29.23,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,34.93
237,287,BECKY MILES,Tambaram,India,2005-07-27,2005-08-02,34.92,8,10.72,3.25,3.26,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,34.92
237,420,JACOB LANCE,El Monte,United States,2005-07-06,2005-07-12,34.92,8,5.97,3.0,5.85,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,34.92
237,438,BARRY LOVELACE,Kitwe,Zambia,2005-07-06,2005-07-12,34.92,8,9.57,3.2,3.65,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,34.92
237,420,JACOB LANCE,El Monte,United States,2005-07-05,2005-07-11,24.94,6,5.97,3.0,4.18,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,34.92
238,254,MAXINE SILVA,Poos de Caldas,Brazil,2005-07-04,2005-07-10,34.92,8,9.3,3.67,3.76,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,34.92
238,408,MANUEL MURRELL,Jaffna,Sri Lanka,2005-07-27,2005-08-02,34.92,8,8.47,3.0,4.12,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,34.92
238,408,MANUEL MURRELL,Jaffna,Sri Lanka,2005-07-25,2005-07-31,31.93,7,8.47,3.0,3.77,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,34.92
238,408,MANUEL MURRELL,Jaffna,Sri Lanka,2005-07-24,2005-07-30,26.94,6,8.47,3.0,3.18,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,34.92
239,361,LAWRENCE LAWTON,Yaound,Cameroon,2005-07-27,2005-08-02,34.9,10,6.31,2.67,5.53,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",10,34.9
239,414,VINCENT RALSTON,Allende,Mexico,2005-08-17,2005-08-23,34.9,10,6.97,2.67,5.0,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",10,34.9
239,414,VINCENT RALSTON,Allende,Mexico,2005-08-16,2005-08-22,33.91,9,6.97,2.67,4.86,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,34.9
